uniqueID,moonName,sizeClass,worldType,resourceValueModifier,habitabilityModifier,nativeEcosphere,climateType,breathable,worldDensity,worldDiameter,worldMass,surfaceGravity,volcanicActivityLevel,tectonicActivityLevel,hydrographicCoverage,surfaceTemperature,dayFaceAverageTemperature,nightFaceAverageTemperature,blackbodyCorrection,blackbodyTemperature,magneticFieldStrength,equatorialRotationVelocity,totalSurfaceArea,landSurfaceArea,liquidSurfaceArea,atmosphereMass,worldAtmosphereComposition.toxicity,worldAtmosphereComposition.chlorineOrFluorine,worldAtmosphereComposition.lowOxygen,worldAtmosphereComposition.highOxygen,worldAtmosphereComposition.organicToxins,worldAtmosphereComposition.sulfurCompounds,worldAtmosphereComposition.suffocating,worldAtmosphereComposition.highCarbonDioxide,worldAtmosphereComposition.inertGases,worldAtmosphereComposition.nitrogenCompounds,worldAtmosphereComposition.pollutants,worldAtmosphereComposition.corrosive,greenhouseFactor,absorptionFactor,atmosphericPressure,atmosphericPressureCategory,minimumMolecularWeightRetained,orbitalRadius,orbitalPeriod,orbitalEccentricity,minimumSeparation,maximumSeparation,rotationPeriod,retrogradeOrNot,apparentDayLength,axialTilt,resonantOrNot,tidalLockedOrNot,escapeVelocity,tidalForceOnSatelliteByPlanet,totalTidalEffect,hexesPerSide,totalHexes,waterHexCount,landHexCount,numberOfMajorOceans,numberOfMinorOceans,numberOfSmallSeas,numberOfScatteredLakes,numberOfMajorContinents,numberOfMinorContinents,numberOfMajorIslands,numberOfArchipelagoes,tectonicPlateCount
1141102100,Gl 397 j ii,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.40774,0.0703342,0.000141868,0.028678,Extreme,None,0,43.948,52.7376,4.3948,0.77,57.0753,0,16.8042,632224,632224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,471.608,23.7243,23.2965,0.399195,14.2537,33.1949,23.2965,0,23.2969,7,0,1,710.096,0.00535056,66.0016,1,20,0,20,0,0,0,7,12,12,13,5,6
1141102200,Gl 397 j i,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.631847,0.0424017,4.81684e-05,0.0267914,None,None,0,61.2194,73.4633,6.12194,0.86,71.1854,0,19.6532,229776,229776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,1044.39,15.2513,12.0086,0.2016,12.1767,18.326,12.0086,0,12.0087,20,0,1,532.903,0.00412241,149.771,1,20,0,20,0,0,0,1,11,16,0,10,4
1141106100,Gl 397 f iii,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.453778,0.12279,0.000840097,0.0557193,Extreme,None,0,45.9665,55.1598,4.59665,0.77,59.6968,0,36.222,1.92691e+06,1.92691e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,145.423,21.6864,18.8682,0.499781,10.848,32.5249,18.8682,0,18.8709,21,0,1,1307.8,0.0459905,95.8025,2,50,0,50,0,0,2,7,10,4,6,11,4
1141106200,Gl 397 f ii,Terrestrial Planet (Tiny),Tiny (Ice),1,0,Frozen,No life,0,0.583225,0.233971,0.00747003,0.136458,Light,None,0,64.3571,77.2286,6.43571,0.86,74.8339,0.002,136.531,6.99619e+06,6.99619e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,39.0649,13.8004,9.53834,0.596648,5.56644,22.0345,9.53834,0,9.53902,10,0,1,2825.13,3.02374,708.371,3,100,0,100,0,0,3,2,5,4,8,3,3
1141106300,Gl 397 f i,Terrestrial Planet (Standard),Standard (Hadean),-2,0,Frozen,No life,0,0.307012,0.38666,0.0177477,0.118709,None,None,0,34.2513,41.1015,3.42513,0.67,51.1213,0,72.3924,1.91071e+07,1.91071e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,18.5626,29.5724,29.7288,0.0502387,28.0867,31.0581,29.7288,0,29.7353,1,0,1,3387.39,1.20657,118.973,4,170,0,170,0,0,0,0,9,6,9,2,11
1141108100,Gl 397 e ii,Terrestrial Planet (Small),Small (Ice),-3,1,Frozen,No life,0,0.418156,0.408325,0.0284679,0.170744,None,None,0,85.7131,102.856,8.57131,0.93,92.1646,0.014,483.245,2.13083e+07,1.00603e+07,1.1248e+07,0,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,0,None,22.0325,9.09832,4.70304,0.0999295,8.18913,10.0075,4.70304,0,4.70359,8,0,1,4174.78,45.6982,2809.2,4,170,90,80,0,0,0,1,5,6,2,9,12
1141108200,Gl 397 e i,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.288668,0.184961,0.00182658,0.0533923,None,None,0,56.0464,67.2557,5.60464,0.86,65.1702,0,76.2855,4.37217e+06,4.37217e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,109.987,18.1966,13.4952,0.199551,14.5655,21.8278,13.4952,0,13.4996,48,0,1,1571.22,0.166022,159.062,2,50,0,50,0,0,0,1,12,5,11,5,11
1141111100,Gl 397 c ii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.554138,0.192037,0.00392439,0.106415,Heavy,None,0,46.2556,46.2556,46.2556,0.77,60.0722,0,12.1386,4.71311e+06,4.71311e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,48.9931,21.4162,14.8482,0.399464,12.8612,29.9712,88.0556,0,89.2577,12,0,0,2260.23,0.093351,41.6279,2,50,0,50,0,0,0,1,10,4,1,10,3
1141111200,Gl 397 c i,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.333963,0.145641,0.00103168,0.0486386,Extreme,None,0,36.8992,36.8992,36.8992,0.77,47.921,0,8.47734,2.71084e+06,2.71084e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,112.749,33.6541,29.2839,0.20362,26.8014,40.5067,95.6235,0,58.5678,25,1,0,1330.73,0.00479631,8.13577,2,50,0,50,0,0,0,1,5,0,0,7,7
1144101100,Gl 396 h iii,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.394051,0.0559151,6.88874e-05,0.0220334,None,None,0,66.6571,79.9885,6.66571,0.86,77.5083,0,27.7929,399573,399573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,1048.54,12.8645,11.1979,0.696082,3.90976,21.8193,11.1979,0,11.198,28,0,1,554.963,0.0394104,4119.11,1,20,0,20,0,0,1,10,8,4,4,7,10
1144101200,Gl 396 h ii,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.405497,0.085354,0.000252151,0.0346108,None,None,0,90.2542,108.305,9.02542,0.86,104.947,0,105.336,931077,931077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,592.081,7.01701,4.51013,0.0480114,6.68011,7.35391,4.51013,1,-4.51012,8,0,1,859.363,1.35691,38745.6,1,20,0,20,0,0,0,11,10,2,10,9,1
1144101300,Gl 396 h i,Terrestrial Planet (Tiny),Tiny (Sulfur),3,0,Frozen,No life,0,0.488568,0.0991191,0.000475769,0.0484264,Heavy,None,0,69.9826,83.9791,6.99826,0.77,90.8865,0,79.4704,1.2556e+06,1.2556e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,315.58,9.35601,6.94214,0.202937,7.45733,11.2547,6.94214,0,6.94217,9,0,1,1095.41,1.2543,18981.9,1,20,0,20,0,0,2,9,11,9,2,8,10
1144104100,Gl 396 e i,Terrestrial Planet (Tiny),Tiny (Rock),-1,0,Frozen,No life,0,0.74228,0.12098,0.00131434,0.089801,None,None,0,231.71,278.053,23.171,0.97,238.877,0,1342.67,1.87053e+06,1.87053e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,366.462,1.35438,0.501515,0.499852,0.677392,2.03138,0.501515,0,0.501516,82,0,1,1647.99,7180.99,3.93378e+07,2,50,0,50,0,0,0,1,5,18,4,10,4
1144107100,Gl 396 c i,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.601022,0.102532,0.000647841,0.061624,Light,None,0,95.9971,115.197,9.59971,0.86,111.625,0,156.874,1.34356e+06,1.34356e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,294.442,6.20255,3.63789,0.202257,4.94804,7.45706,3.63789,0,3.63833,28,0,1,1256.79,5.0809,56468.3,1,20,0,20,0,0,0,1,6,0,9,11,6
1145101100,HIP 51928 l i,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.527069,0.199351,0.00417565,0.105072,None,None,0,82.9403,99.5283,8.29403,0.86,96.4422,0,147.974,5.07897e+06,5.07897e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,76.738,8.30913,7.49851,0.301672,5.80249,10.8158,7.49851,0,7.49854,29,0,1,2288.29,152.293,408482,3,100,0,100,0,0,0,0,6,3,10,2,9
1145108100,HIP 51928 e ii,Terrestrial Planet (Standard),Standard (Hadean),-3,0,Frozen,No life,0,0.304301,0.711534,0.10962,0.21652,None,None,0,35.2712,42.3254,3.52712,0.67,52.6436,0,171.732,6.47036e+07,6.47036e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,5.69508,27.8868,23.0613,0.0988308,25.1308,30.6429,23.0613,0,23.0826,24,0,1,6205.91,7.69118,785.816,6,370,0,370,0,0,0,0,13,2,13,2,2
1145108200,HIP 51928 e i,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.510135,0.217704,0.0052636,0.111058,None,None,0,53.0878,63.7054,5.30878,0.86,61.73,0,80.6885,6.05716e+06,6.05716e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,42.5528,20.2813,15.0174,0.799379,4.06886,36.4938,15.0174,0,15.0265,17,0,1,2458.48,0.293741,625.028,3,100,0,100,0,0,0,0,10,4,9,6,8
1145109100,HIP 51928 d iii,Terrestrial Planet (Standard),Standard (Hadean),-2,0,Frozen,No life,0,0.335378,0.42908,0.0264942,0.143904,None,None,0,26.3048,26.3048,26.3048,0.67,39.2609,0,12.7518,2.35296e+07,2.35296e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,10.5973,50.1383,50.4699,0.499931,25.0726,75.204,187.288,0,189.76,30,0,0,3928.84,0.0841531,35.5744,4,170,0,170,0,0,0,1,12,4,3,7,6
1145109200,HIP 51928 d ii,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.683057,0.0845841,0.000413355,0.0577758,Heavy,None,0,47.7992,57.3591,4.77992,0.77,62.0769,0,36.5186,914355,914355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,211.712,20.0553,12.8919,0.20325,15.9791,24.1316,12.8919,0,12.9034,6,0,1,1105.29,0.00404402,109.574,1,20,0,20,0,0,0,0,9,2,8,8,4
1145109300,HIP 51928 d i,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.413192,0.20254,0.00343309,0.083688,Extreme,None,0,82.7907,99.3488,8.27907,0.77,107.52,0,454.891,5.24275e+06,5.24275e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,105.722,6.6851,2.47825,0.0485405,6.36061,7.0096,2.47825,0,2.47867,38,0,1,2058.48,2.17151,7084.26,3,100,0,100,0,0,0,1,11,2,8,11,9
1145111100,HIP 51928 b i,Terrestrial Planet (Small),Small (Hadean),0,0,Frozen,No life,0,0.594311,0.261073,0.0105754,0.155158,Light,None,0,42.3276,50.7931,4.23276,0.67,63.1755,0,95.8877,8.71084e+06,8.71084e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,25.9932,19.3639,15.1544,0.0987217,17.4522,21.2755,15.1544,0,15.206,32,0,1,3182.2,1.33032,1408.89,3,100,0,100,0,0,0,0,4,2,3,6,9
1146102100,Gl 398.1 l iii,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.542625,0.160044,0.00222442,0.0868438,None,None,0,74.0894,88.9073,7.40894,0.86,86.1505,0.01,115.48,3.27352e+06,3.27352e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,103.307,10.413,7.71386,0.0507869,9.88412,10.9418,7.71386,0,7.71388,47,0,1,1864.01,4.982,2127.7,2,50,0,50,0,0,0,0,13,2,2,5,2
1146102200,Gl 398.1 l ii,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.28241,0.184745,0.00178074,0.0521739,Extreme,None,0,54.163,64.9956,5.4163,0.77,70.3415,0,72.5306,4.36198e+06,4.36198e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,121.628,15.6195,14.1773,0.102732,14.0148,17.2241,14.1773,1,-14.1772,48,0,1,1552.29,1.3641,727.731,2,50,0,50,0,0,0,0,4,2,4,6,10
1146102300,Gl 398.1 l i,Terrestrial Planet (Tiny),Tiny (Rock),-1,0,Frozen,No life,0,0.830186,0.151595,0.00289223,0.125852,Moderate,Moderate,0,167.132,200.558,16.7132,0.97,172.301,0.1,875.634,2.93704e+06,2.93704e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,150.518,2.60324,0.963618,0.397022,1.5697,3.63679,0.963618,0,0.963618,1,0,1,2183.9,392.687,128984,2,50,0,50,0,0,4,4,8,5,13,3,10
1146105100,Gl 398.1 j iii,Terrestrial Planet (Standard),Standard (Hadean),0,0,Frozen,No life,0,0.266143,0.739749,0.107738,0.196879,Moderate,None,0,37.4624,44.9549,3.74624,0.67,55.9141,0,171.924,6.99369e+07,6.99369e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,6.39862,24.7199,23.9491,0.0476958,23.5409,25.899,23.9491,0,23.9506,40,0,1,6033.93,49.8487,439.551,6,370,0,370,0,0,0,1,12,2,4,4,3
1146105200,Gl 398.1 j ii,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.615105,0.118575,0.00102547,0.0729358,None,None,0,72.6994,87.2392,7.26994,0.86,84.5341,0,87.951,1.79689e+06,1.79689e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,162.91,10.815,7.50399,0.0504448,10.2694,11.3605,7.50399,0,7.50414,30,0,1,1470.36,0.908205,841.362,2,50,0,50,0,0,0,1,5,5,3,11,3
1146105300,Gl 398.1 j i,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.304453,0.266307,0.00574998,0.0810778,Heavy,None,0,57.4051,68.8861,5.74051,0.77,74.5521,0.06,136.008,9.06363e+06,9.06363e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,57.5473,13.905,10.8983,0.400028,8.34259,19.4673,10.8983,0,10.8986,30,0,1,2323.28,5.38124,889.078,3,100,0,100,0,0,0,1,11,2,5,10,7
1146106100,Gl 398.1 i i,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.509987,0.075154,0.000216479,0.0383276,Extreme,None,0,68.9884,82.7861,6.89884,0.77,89.5953,0.012,44.2591,721840,721840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,518.407,9.62762,9.45127,0.000431971,9.62346,9.63178,9.45127,0,9.4517,1,0,1,848.575,1.95327,8571.77,1,20,0,20,0,0,0,8,2,3,8,3,1
1146108100,Gl 398.1 g ii,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.352551,0.216851,0.00359506,0.0764511,None,None,0,71.9881,86.3857,7.19881,0.86,83.7071,0,120.943,6.0098e+06,6.0098e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,84.1522,11.0297,9.97978,0.0975067,9.95427,12.1052,9.97978,0,9.98143,15,0,1,2035.78,26.0702,6889.09,3,100,0,100,0,0,0,12,12,7,14,8,5
1146108200,Gl 398.1 g i,Terrestrial Planet (Small),Small (Hadean),-4,0,Frozen,No life,0,0.437808,0.340005,0.0172084,0.148857,None,None,0,50.1628,60.1954,5.01628,0.67,74.8699,0,138.153,1.47743e+07,1.47743e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,24.6548,13.7872,13.6983,0.495291,6.95851,20.6158,13.6983,0,13.7014,20,0,1,3557.02,100.178,5530.39,3,100,0,100,0,0,6,9,6,7,1,11,11
1146111100,Gl 398.1 d ii,Terrestrial Planet (Small),Small (Hadean),-1,0,Frozen,No life,0,0.472753,0.255385,0.00787448,0.120734,None,None,0,30.6711,30.6711,30.6711,0.67,45.7778,0.003,16.3363,8.33545e+06,8.33545e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,24.7444,36.8791,30.5283,0.702789,10.9609,62.7973,87.0128,1,61.0566,30,1,0,2776.33,0.0278522,3.36018,3,100,0,100,0,0,0,0,13,1,9,10,10
1146111200,Gl 398.1 d i,Terrestrial Planet (Small),Small (Hadean),1,0,Frozen,No life,0,0.38647,0.278417,0.00834074,0.1076,Moderate,None,0,26.9003,26.9003,26.9003,0.67,40.1498,0.004,26.9037,9.90673e+06,9.90673e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,22.3369,47.9428,45.2428,0.0492265,45.5828,50.3029,57.6003,0,58.1711,23,0,0,2736.61,0.0146391,1.66737,3,100,0,100,0,0,0,1,4,4,2,9,6
1149105100,HIP 52190 f iii,Terrestrial Planet (Small),Small (Hadean),-1,0,Frozen,No life,0,0.671925,0.263027,0.012227,0.176734,None,None,0,37.3814,44.8577,3.73814,0.67,55.7931,0,71.4812,8.84172e+06,8.84172e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,20.0037,24.8272,20.4809,0.0482574,23.6291,26.0253,20.4809,0,20.4847,4,0,1,3408.93,0.478493,313.073,3,100,0,100,0,0,6,8,3,4,2,8,10
1149105200,HIP 52190 f ii,Terrestrial Planet (Standard),Standard (Hadean),-2,0,Frozen,No life,0,0.681902,0.436266,0.0566209,0.297491,None,None,0,30.5218,36.6261,3.05218,0.67,45.5549,0.002,65.9463,2.43243e+07,2.43243e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,5.85004,37.2408,36.8216,0.0507795,35.3498,39.1319,36.8216,0,36.8339,25,0,1,5696.02,1.08896,153.859,4,170,0,170,0,0,0,1,8,4,3,7,1
1149105300,HIP 52190 f i,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.671674,0.110299,0.000901318,0.0740853,Light,None,0,75.8664,91.0396,7.58664,0.86,88.2167,0,117.819,1.55483e+06,1.55483e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,179.926,9.93089,5.21074,0.203366,7.91128,11.9505,5.21074,0,5.21098,84,0,1,1429.26,0.231115,2051.35,1,20,0,20,0,0,0,4,9,11,15,12,6
1149106100,HIP 52190 e iii,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.491219,0.141527,0.00139249,0.0695208,None,None,0,45.2593,54.3111,4.52593,0.86,52.6271,0,35.8718,2.55986e+06,2.55986e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,89.1465,27.9043,21.9597,0.198212,22.3733,33.4353,21.9597,0,21.9676,31,0,1,1568.32,0.0106037,60.9193,2,50,0,50,0,0,1,2,12,6,3,7,10
1149106200,HIP 52190 e ii,Terrestrial Planet (Tiny),Tiny (Ice),-4,0,Frozen,No life,0,0.411739,0.390097,0.0244421,0.160618,None,None,0,96.0095,115.211,9.60095,0.86,111.639,0.006,952.577,1.94483e+07,1.94483e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,29.696,6.20095,2.27936,0.101136,5.57381,6.82809,2.27936,0,2.27945,1,0,1,3957.69,46.7494,15301.2,4,170,0,170,0,0,0,1,12,2,13,9,9
1149106300,HIP 52190 e i,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.501467,0.101776,0.000528665,0.0510374,None,None,0,60.7217,72.8661,6.07217,0.86,70.6066,0,62.2756,1.32382e+06,1.32382e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,226.548,15.5024,9.09639,0.702185,4.61684,26.3879,9.09639,0,9.09774,7,0,1,1139.53,0.0168838,255.493,1,20,0,20,0,0,3,5,8,10,3,10,4
1149109100,HIP 52190 b ii,Terrestrial Planet (Tiny),Tiny (Rock),-2,0,Frozen,No life,0,0.701617,0.322845,0.0236093,0.226514,None,None,0,140.641,168.77,14.0641,0.97,144.991,0.02,1337.82,1.33207e+07,1.33207e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,33.0447,3.67627,1.34319,0.0985124,3.31411,4.03843,1.34319,0,1.34354,13,0,1,4275.66,860.693,291646,3,100,0,100,0,0,0,0,8,4,10,9,8
1149109200,HIP 52190 b i,Terrestrial Planet (Small),Small (Hadean),-2,0,Frozen,No life,0,0.359225,0.340257,0.014151,0.122229,None,None,0,39.6589,47.5906,3.96589,0.67,59.1923,0,95.3367,1.47962e+07,1.47962e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,23.7211,22.0576,19.865,0.0496404,20.9627,23.1526,19.865,0,19.9423,15,0,1,3224.4,2.51716,1423.03,3,100,0,100,0,0,0,1,2,3,15,2,11
1150108100,GJ 1135 d ii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.432161,0.206743,0.0038189,0.0893463,Heavy,None,0,84.888,101.866,8.4888,0.77,110.244,0.008,488.261,5.4626e+06,5.4626e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,99.4711,6.35884,2.35679,0.499942,3.17979,9.53789,2.35679,0,2.35711,27,0,1,2148.88,3.32902,2527.99,3,100,0,100,0,0,0,1,3,0,12,3,1
1150108200,GJ 1135 d i,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.497453,0.0458397,4.79156e-05,0.0228031,None,None,0,47.405,47.405,47.405,0.86,55.1221,0,9.45855,268547,268547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,878.9,25.4354,18.8822,0.59688,10.2535,40.6172,26.9748,0,27.0176,24,0,0,511.183,0.000144705,8.75803,1,20,0,20,0,0,0,1,8,13,9,2,10
1150109100,GJ 1135 c iii,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.590569,0.0620182,0.000140873,0.036626,None,None,0,43.2639,43.2639,43.2639,0.86,50.3069,0,11.7956,491560,491560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,369.12,30.5376,24.0443,0.010027,30.2314,30.8438,29.2643,0,29.3603,8,0,0,753.552,0.000273649,5.63329,1,20,0,20,0,0,0,0,3,7,15,7,11
1150109200,GJ 1135 c ii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.352552,0.180641,0.00207813,0.0636854,Heavy,None,0,35.0383,35.0383,35.0383,0.77,45.5043,0,15.7316,4.17034e+06,4.17034e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,65.9242,37.3237,32.4659,0.0987664,33.6374,41.01,63.9124,0,64.372,24,0,0,1695.85,0.00643998,8.98689,2,50,0,50,0,0,0,0,5,3,8,4,4
1150109300,GJ 1135 c i,Terrestrial Planet (Standard),Standard (Hadean),-3,0,Frozen,No life,0,0.629674,0.246367,0.00941594,0.155131,None,None,0,27.0246,27.0246,27.0246,0.67,40.3353,0,28.2739,7.75716e+06,7.75716e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,17.5895,47.5029,46.4901,0.00355993,47.3338,47.672,48.4995,0,48.7637,80,0,0,3091,0.0193034,5.94523,3,100,0,100,0,0,0,1,11,6,7,11,7
1151201100,GJ 1136B e iii,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.252178,0.426473,0.0195606,0.107547,Heavy,None,0,74.0463,88.8555,7.40463,0.77,96.164,0.002,547.374,2.32445e+07,2.32445e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,34.9439,8.35727,4.33659,0.0495917,7.94282,8.77172,4.33659,0,4.33664,11,0,1,3386.13,54.5998,10048.8,4,170,0,170,0,0,0,1,10,1,14,6,6
1151201200,GJ 1136B e ii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.282705,0.197906,0.00219135,0.0559491,Heavy,None,0,46.831,56.1972,4.6831,0.77,60.8195,0,63.6043,5.0056e+06,5.0056e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,91.546,20.8932,17.3186,0.0481514,19.8871,21.8992,17.3186,1,-17.3179,42,0,1,1663.74,0.181664,298.442,3,100,0,100,0,0,0,1,7,9,9,10,11
1151201300,GJ 1136B e i,Terrestrial Planet (Small),Small (Hadean),-1,0,Frozen,No life,0,0.531822,0.336278,0.0202238,0.17884,None,None,0,52.6068,63.1281,5.26068,0.67,78.5176,0.008,235.029,1.44522e+07,1.44522e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,21.7597,12.5359,7.96374,0.69675,3.80152,21.2703,7.96374,0,7.96391,5,0,1,3877.4,13.1888,2347.72,3,100,0,100,0,0,0,1,8,9,2,2,2
1152108100,HD 92719 d i,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.396003,0.157279,0.00154068,0.062283,None,None,0,78.2741,93.9289,7.82741,0.86,91.0164,0,206.534,3.1614e+06,3.1614e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,154.856,9.32932,4.23858,0.0518869,8.84525,9.81339,4.23858,0,4.23958,89,0,1,1564.87,0.345756,605.93,2,50,0,50,0,0,0,1,9,12,13,2,6
1153103100,GJ 3615 h i,Terrestrial Planet (Tiny),Tiny (Rock),-4,0,Frozen,No life,0,0.820229,0.286444,0.0192776,0.234949,None,None,0,148.067,148.067,148.067,0.97,152.647,0.6,29.6447,1.04861e+07,1.04861e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,37.8027,3.31676,1.21363,0.297702,2.32936,4.30416,53.7815,0,2.42726,20,1,0,4101.71,1156.17,0,3,100,0,100,0,0,0,1,12,11,15,2,2
1153110100,GJ 3615 b i,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.49345,0.0715975,0.000181108,0.0353298,None,None,0,70.8396,70.8396,70.8396,0.86,82.3717,0.9,3.88273,655139,655139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,542.735,11.3903,7.90862,0.0975002,10.2797,12.5008,102.636,0,104.859,15,0,0,795.203,0.0709658,0,1,20,0,20,0,0,0,3,6,15,15,10,11
1154102100,HD 92786 h i,Terrestrial Planet (Tiny),Tiny (Rock),1,0,Frozen,No life,0,0.735834,0.224985,0.00837991,0.165551,Heavy,None,0,143.4,172.08,14.34,0.97,147.835,0.6,785.858,6.4691e+06,6.4691e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,66.1514,3.5362,1.59349,0.200918,2.82571,4.24669,1.59349,0,1.5935,89,0,1,3051.42,907.107,27062,3,100,0,100,0,0,0,0,6,2,7,11,9
