,uniqueID,starID,connectingPointID,connectingStarID,distanceToConnectingPoint,cartesianX,cartesianY,cartesianZ,distanceBetweenPoints
548,,,,,,2.20292,4.48532,-0.6718609999999999,
549,,,,,,9.22359,18.7924,2.27402,
550,,,,,,9.33967,19.0394,2.29887,
551,,,,,,6.40417,13.0639,23.7629,
552,,,,,,3.4181800000000004,7.00431,-10.46,
553,,,,,,5.58444,11.4531,-16.0113,
554,,,,,,13.293,27.3379,3.81837,
555,,,,,,4.063969999999999,8.3772,-15.6827,
556,,,,,,9.33608,19.2577,15.8373,
557,,,,,,9.082139999999999,18.7653,-4.643330000000001,
558,,,,,,11.7443,24.4195,10.1735,
559,,,,,,12.0077,25.4877,-2.0437,
560,,,,,,7.566260000000001,16.225,13.2406,
561,,,,,,11.7986,25.3531,-7.36808,
562,,,,,,13.0629,28.0894,-4.92702,
563,,,,,,9.84887,21.366,-17.0028,
564,,,,,,11.9877,26.1352,-10.9807,
565,,,,,,8.62348,18.8349,23.2804,
566,,,,,,6.11241,13.7616,-23.2506,
567,,,,,,5.51644,12.4199,-20.9834,
568,,,,,,7.57688,17.7234,20.5641,
569,,,,,,4.0867,9.74591,4.2532,
570,,,,,,4.059,9.82472,0.9859110000000001,
571,,,,,,11.5119,27.888,0.5160359999999999,
572,,,,,,7.02412,17.2015,-4.4657599999999995,
573,,,,,,1.08638,2.66182,4.78043,
574,,,,,,1.07374,2.6307099999999997,4.72542,
575,,,,,,7.32522,18.3971,-14.8925,
576,,,,,,9.90046,25.0824,2.54189,
577,,,,,,3.9923699999999998,10.1228,22.9511,
578,,,,,,5.95566,15.1233,-15.4375,
579,,,,,,8.30763,21.2645,-16.3795,
580,,,,,,7.02722,18.2876,5.80666,
581,,,,,,6.8658,17.8672,5.67361,
582,,,,,,6.02245,15.7102,24.4004,
583,,,,,,5.67769,14.9474,8.193539999999999,
584,,,,,,5.6426300000000005,14.8455,8.15005,
585,,,,,,4.93253,13.0148,23.503,
586,,,,,,10.3445,27.522,-1.27011,
587,,,,,,2.1440599999999996,5.71039,8.06329,
588,,,,,,3.8284,10.1985,-2.12513,
589,,,,,,5.19575,13.8727,26.3722,
590,,,,,,8.2602,22.1438,-6.02526,
591,,,,,,10.3434,28.3067,5.24466,
592,,,,,,9.60186,26.2823,4.86446,
593,,,,,,8.75256,24.0545,-15.4263,
594,,,,,,5.3799,14.8407,-26.2138,
595,,,,,,5.44262,15.0156,-26.522,
596,,,,,,6.607260000000001,18.2742,-3.14594,
597,,,,,,5.1018,14.1247,-13.4576,
598,,,,,,5.0936900000000005,14.1021,-13.4357,
599,,,,,,4.14765,11.6022,4.7054,
600,,,,,,6.86015,19.2669,18.4916,
601,,,,,,8.3672,23.5751,19.7424,
602,,,,,,7.623139999999999,21.5444,-17.3116,
603,,,,,,8.44373,23.8733,-17.0287,
604,,,,,,5.30586,15.0389,25.2338,
605,,,,,,2.8942799999999997,8.27978,3.0129599999999996,
606,,,,,,5.20836,14.9623,-22.2877,
607,,,,,,6.3535699999999995,18.3456,10.1875,
608,,,,,,8.11176,23.7927,-19.026,
609,,,,,,6.72772,20.0059,-20.3095,
610,,,,,,4.2686,12.6918,-16.0001,
611,,,,,,3.9457,12.0728,-3.86726,
612,,,,,,7.852180000000001,24.1734,-4.90996,
613,,,,,,8.05828,25.026,-2.6122,
614,,,,,,8.63402,26.8525,9.55252,
615,,,,,,7.254389999999999,22.85,-6.32952,
616,,,,,,5.32231,16.7825,-24.1278,
617,,,,,,2.41372,7.636769999999999,0.9779040000000001,
618,,,,,,4.37327,13.8433,-10.2061,
619,,,,,,3.8846800000000004,12.3995,25.8723,
620,,,,,,7.55727,24.5237,18.5181,
621,,,,,,6.17278,20.1043,21.651999999999997,
622,,,,,,7.290539999999999,23.7579,-17.9499,
623,,,,,,3.56485,11.6775,1.3860299999999999,
624,,,,,,6.17105,20.2549,21.155,
625,,,,,,7.071680000000001,23.5259,10.0427,
626,,,,,,1.7831400000000002,5.97383,-9.19427,
627,,,,,,1.69065,5.66179,-8.71142,
628,,,,,,3.28554,11.0622,-3.6991099999999997,
629,,,,,,6.42658,21.6738,16.8857,
630,,,,,,5.81925,19.6676,-14.5784,
631,,,,,,4.44714,15.2287,-25.9374,
632,,,,,,4.34985,15.0948,-8.55199,
633,,,,,,3.2114,11.7322,14.9909,
634,,,,,,2.7732200000000002,10.1447,12.4668,
635,,,,,,6.74073,24.9738,0.805473,
636,,,,,,3.7010199999999998,14.0042,-22.5256,
637,,,,,,2.2126,8.37684,-0.872994,
638,,,,,,7.266210000000001,28.1794,7.299760000000001,
639,,,,,,3.12609,12.1499,-18.6561,
640,,,,,,3.08608,12.0224,-18.4685,
641,,,,,,1.9853900000000002,7.74293,-3.10954,
642,,,,,,1.97236,7.69089,-3.0884400000000003,
643,,,,,,4.211790000000001,16.527,-19.7248,
644,,,,,,2.69698,10.5885,25.5219,
645,,,,,,2.15057,8.52002,-2.7493,
646,,,,,,5.58674,22.1455,-9.81268,
647,,,,,,1.99827,7.925910000000001,10.8979,
648,,,,,,5.74036,22.9803,-21.1372,
649,,,,,,1.47478,6.08564,-9.818719999999999,
650,,,,,,1.46583,6.08101,-9.83907,
651,,,,,,3.76514,15.8896,20.6012,
652,,,,,,5.2834900000000005,22.3088,5.90611,
653,,,,,,3.32401,14.2419,4.93454,
654,,,,,,3.41696,14.6416,5.07362,
655,,,,,,6.18147,26.5835,4.5534300000000005,
656,,,,,,6.1561900000000005,26.5859,-2.4290000000000003,
657,,,,,,1.95987,8.58894,-2.8917200000000003,
658,,,,,,5.63094,24.7488,-1.9780400000000002,
659,,,,,,5.75707,26.1308,4.47865,
660,,,,,,0.578997,2.70517,-2.76822,
661,,,,,,5.90805,27.6611,2.17817,
662,,,,,,5.81379,27.2956,-4.4766900000000005,
663,,,,,,4.3775,20.7233,18.7034,
664,,,,,,2.37188,11.3297,4.13675,
665,,,,,,4.20276,20.3349,15.8398,
666,,,,,,5.53434,27.4067,-7.925889999999999,
667,,,,,,5.22881,26.1689,0.308331,
668,,,,,,4.33138,21.8421,-2.87101,
669,,,,,,1.7126299999999999,8.95444,9.440010000000001,
670,,,,,,1.68904,8.82865,9.30841,
671,,,,,,4.8205800000000005,26.0136,-13.7669,
672,,,,,,3.31221,18.2198,-7.2549600000000005,
673,,,,,,3.375,18.5668,-7.392919999999999,
674,,,,,,4.24823,23.4004,-7.787260000000001,
675,,,,,,1.7134900000000002,9.50917,8.13615,
676,,,,,,2.73122,15.1837,-0.828442,
677,,,,,,2.98191,16.576,-0.904051,
678,,,,,,4.06035,23.0233,-6.63294,
679,,,,,,2.54471,15.342,26.1689,
680,,,,,,0.634691,3.8504199999999997,20.5176,
681,,,,,,3.28055,19.9375,0.918659,
682,,,,,,2.1242799999999997,13.277000000000001,4.19414,
683,,,,,,2.12268,13.5646,4.29828,
684,,,,,,2.1591299999999998,13.8285,-11.3215,
685,,,,,,2.19941,14.8253,-9.54987,
686,,,,,,3.7878199999999995,26.188000000000002,-5.576569999999999,
687,,,,,,1.33341,9.38542,-16.6981,
688,,,,,,1.20878,8.601569999999999,1.47599,
689,,,,,,0.604739,4.344930000000001,-30.35,
690,,,,,,1.78427,12.873,-0.794769,
691,,,,,,0.856775,6.2439,-13.7965,
692,,,,,,3.72444,27.2425,6.1213,
693,,,,,,2.20919,16.475,4.63397,
694,,,,,,2.7850200000000003,20.7545,5.838080000000001,
695,,,,,,1.7875599999999998,13.6855,-12.7347,
696,,,,,,0.7013010000000001,5.6018,-0.362827,
697,,,,,,0.906183,7.3494,-30.4714,
698,,,,,,1.5230700000000001,12.5147,2.1823200000000003,
699,,,,,,2.79296,23.6801,-0.716424,
700,,,,,,3.5538,30.6003,-4.9504,
701,,,,,,1.8205200000000001,15.8229,0.540998,
702,,,,,,1.8002900000000002,15.8899,19.9006,
703,,,,,,2.67877,24.2741,-10.603,
704,,,,,,1.1273,10.9631,2.20777,
705,,,,,,1.72585,17.078,-19.0392,
706,,,,,,1.6885299999999999,16.7304,-18.6522,
707,,,,,,0.301659,3.01755,-18.0623,
708,,,,,,1.52306,15.6461,-22.0931,
709,,,,,,1.6823400000000002,17.5977,-18.374000000000002,
710,,,,,,1.19355,12.5086,15.7662,
711,,,,,,2.06636,22.143,-17.5997,
712,,,,,,1.47878,16.7948,22.2906,
713,,,,,,1.92462,22.3382,6.15485,
714,,,,,,0.594246,7.282,9.86695,
715,,,,,,0.596305,7.376010000000001,9.99691,
716,,,,,,2.20737,27.8836,-7.82567,
717,,,,,,1.61742,20.5297,5.64807,
718,,,,,,0.44278,5.674930000000001,1.26082,
719,,,,,,1.36885,18.9199,24.7113,
720,,,,,,0.5588890000000001,8.23151,-3.40875,
721,,,,,,0.562689,8.2719,-3.4207300000000003,
722,,,,,,1.6235899999999999,23.9283,-8.78927,
723,,,,,,0.5933,8.77732,-24.3603,
724,,,,,,1.05839,16.0903,2.62385,
725,,,,,,0.395848,6.38274,12.1481,
726,,,,,,1.0590700000000002,17.3546,13.2379,
727,,,,,,0.995675,16.8417,-22.5679,
728,,,,,,1.1882700000000002,20.8549,-5.52761,
729,,,,,,0.677437,12.1978,-15.1221,
730,,,,,,0.761129,13.7251,-15.550999999999998,
731,,,,,,0.650756,12.0904,-8.90346,
732,,,,,,1.3407200000000001,26.2074,-5.16488,
733,,,,,,0.753864,15.1196,-1.08371,
734,,,,,,0.382999,9.39127,-0.23453200000000002,
735,,,,,,0.8553270000000001,21.6728,-15.6249,
736,,,,,,0.616518,20.1925,-2.12147,
737,,,,,,0.167969,6.49097,-11.2571,
738,,,,,,0.305734,11.8753,-23.4048,
739,,,,,,0.19914500000000002,8.12391,3.00219,
740,,,,,,0.6398050000000001,26.5408,0.993087,
741,,,,,,0.532175,22.1818,-7.94641,
742,,,,,,0.24294699999999997,13.0084,-6.58825,
743,,,,,,0.444193,25.8172,6.4019699999999995,
744,,,,,,0.226289,14.4244,-3.64172,
745,,,,,,0.215169,16.0926,-17.2175,
746,,,,,,0.16808599999999999,23.4735,-1.90957,
747,,,,,,0.036195,17.6013,17.5691,
748,,,,,,0.01141,7.05253,11.5508,
749,,,,,,-0.019968,14.0484,-8.45074,
750,,,,,,-0.018552000000000003,12.8241,-7.71443,
751,,,,,,-0.018559,12.8287,-7.7172,
752,,,,,,-0.111733,28.4673,10.9396,
753,,,,,,-0.230766,19.2146,21.1993,
754,,,,,,-0.305656,16.1416,-23.326999999999998,
755,,,,,,-0.366477,18.7706,-18.7982,
756,,,,,,-0.43753800000000004,22.0461,12.8535,
757,,,,,,-0.38684,18.9885,-19.0448,
758,,,,,,-0.41478400000000004,19.8927,-22.4566,
759,,,,,,-0.367171,13.8864,-23.6234,
760,,,,,,-0.559736,20.8802,14.8374,
761,,,,,,-0.377295,13.4837,27.4558,
762,,,,,,-0.403523,14.3452,2.72418,
763,,,,,,-0.42844099999999996,14.707,4.092,
764,,,,,,-0.360693,12.2784,-23.7815,
765,,,,,,-0.344573,10.2136,-4.92813,
766,,,,,,-0.31703600000000004,9.1695,22.6825,
767,,,,,,-1.19967,28.6277,2.84422,
768,,,,,,-0.11980199999999999,2.67922,-9.83915,
769,,,,,,-0.057999999999999996,1.28583,9.28391,
770,,,,,,-0.246337,5.33389,-2.14267,
771,,,,,,-0.510998,10.722999999999999,1.9544,
772,,,,,,-0.505011,10.5929,1.9310599999999998,
773,,,,,,-0.566975,11.806,-25.5868,
774,,,,,,-1.22232,23.3048,2.77576,
775,,,,,,-1.0162,17.613,3.31031,
776,,,,,,-0.6671,11.2385,22.4765,
777,,,,,,-0.9173049999999999,15.2657,-6.7648600000000005,
778,,,,,,-1.9145599999999998,30.4159,2.75642,
779,,,,,,-1.27304,19.6224,6.83085,
780,,,,,,-0.649602,9.84497,-29.838,
781,,,,,,-0.592384,8.44783,24.2933,
782,,,,,,-0.8271639999999999,11.6044,-19.5263,
783,,,,,,-1.34841,18.7611,4.091559999999999,
784,,,,,,-1.4665,20.1385,9.50416,
785,,,,,,-1.44333,19.1188,1.7112,
786,,,,,,-1.44119,19.1892,1.72402,
787,,,,,,-2.38725,29.7214,-7.36178,
788,,,,,,-2.26919,26.3749,7.59745,
789,,,,,,-1.4518799999999998,16.5102,-18.893,
790,,,,,,-2.50552,28.3249,1.12166,
791,,,,,,-2.4398,25.8681,-10.6112,
792,,,,,,-2.19982,22.9544,-9.65705,
793,,,,,,-1.15858,11.755,-20.6404,
794,,,,,,-2.66784,26.5394,-12.1872,
795,,,,,,-1.7586400000000002,17.3289,2.72988,
796,,,,,,-2.17618,20.3582,-18.9908,
797,,,,,,-1.51213,14.1241,-28.4022,
798,,,,,,-2.0655799999999997,19.0672,-10.535,
799,,,,,,-1.58921,13.8565,4.7363599999999995,
800,,,,,,-3.18132,26.6898,-13.0264,
801,,,,,,-3.04215,25.5308,-12.46,
802,,,,,,-2.4738700000000002,19.6053,14.6115,
803,,,,,,-3.35083,26.2554,13.4915,
804,,,,,,-0.527146,4.0881300000000005,-0.20260699999999998,
805,,,,,,-0.526003,4.07836,-0.201997,
806,,,,,,-3.6339599999999996,27.4899,-5.79741,
807,,,,,,-4.19449,30.6357,3.18285,
808,,,,,,-3.78398,27.4827,1.41083,
809,,,,,,-2.3504099999999997,16.8028,-16.1197,
810,,,,,,-1.40247,9.996360000000001,-25.9036,
811,,,,,,-3.47864,24.7227,17.1744,
812,,,,,,-3.31483,23.476999999999997,-12.0979,
813,,,,,,-2.39478,16.8809,5.46744,
814,,,,,,-5.00505,34.2975,3.3148199999999997,
815,,,,,,-0.328154,2.21413,-8.73663,
816,,,,,,-0.316527,2.13191,-8.4095,
817,,,,,,-1.26363,8.497489999999999,-14.0348,
818,,,,,,-2.3622,14.7875,-12.5684,
819,,,,,,-2.97185,18.4078,-6.51368,
820,,,,,,-1.59336,9.73352,-11.7703,
821,,,,,,-1.5007700000000002,9.1697,2.94122,
822,,,,,,-4.2935300000000005,25.9597,5.67959,
823,,,,,,-1.67553,10.0109,-18.7203,
824,,,,,,-1.29241,7.39997,-10.9749,
825,,,,,,-1.8456599999999999,10.5118,-19.6387,
826,,,,,,-2.85479,15.6848,7.08396,
827,,,,,,-4.33354,23.5759,-17.1322,
828,,,,,,-5.29626,28.5158,-7.88837,
829,,,,,,-3.7648,19.2221,16.8021,
830,,,,,,-1.31903,6.66746,20.7793,
831,,,,,,-4.68886,23.6448,-12.4639,
832,,,,,,-0.49432299999999996,2.47673,-0.7584850000000001,
833,,,,,,-0.494379,2.47681,-0.75847,
834,,,,,,-3.4445699999999997,17.2035,4.0169,
835,,,,,,-4.0763,20.3158,-12.8442,
836,,,,,,-4.417269999999999,21.6708,14.12,
837,,,,,,-0.64867,3.1716,17.5776,
838,,,,,,-2.45264,11.8593,11.5233,
839,,,,,,-2.57639,12.2171,9.586160000000001,
840,,,,,,-2.90646,13.618,-26.1241,
841,,,,,,-4.83451,21.9897,15.8476,
842,,,,,,-3.74871,16.9407,-18.357,
843,,,,,,-1.7793900000000002,8.03456,14.4482,
844,,,,,,-6.5291,28.9539,-0.28020100000000003,
845,,,,,,-2.80262,12.2516,13.6523,
846,,,,,,-4.09547,17.842,-17.6084,
847,,,,,,-6.57229,28.4452,-5.78308,
848,,,,,,-1.9624099999999998,8.449539999999999,-0.7854220000000001,
849,,,,,,-1.96006,8.43958,-0.7867390000000001,
850,,,,,,-6.589189999999999,27.9866,-12.2682,
851,,,,,,-5.2683599999999995,22.129,-12.3713,
852,,,,,,-1.19228,4.95947,9.15366,
853,,,,,,-5.89335,24.2473,5.84253,
854,,,,,,-5.89577,24.2606,5.84663,
855,,,,,,-6.449730000000001,26.5012,12.2838,
856,,,,,,-1.10658,4.538,3.06454,
857,,,,,,-3.72316,15.1263,7.388780000000001,
858,,,,,,-6.675730000000001,26.9633,-10.1852,
859,,,,,,-3.6183,14.5477,21.9255,
860,,,,,,-4.59144,18.2561,15.8374,
861,,,,,,-7.63621,30.305999999999997,0.633971,
862,,,,,,-6.8399600000000005,27.0055,-10.7728,
863,,,,,,-3.88864,15.2897,9.38843,
864,,,,,,-1.4300899999999999,5.55205,-5.59315,
865,,,,,,-1.43264,5.56237,-5.60344,
866,,,,,,-5.71737,22.0298,9.41611,
867,,,,,,-5.33326,20.4622,-4.8787199999999995,
868,,,,,,-2.27483,8.49063,-16.0795,
869,,,,,,-7.4992600000000005,27.8415,-2.70893,
870,,,,,,-8.08341,29.7864,-6.6200399999999995,
871,,,,,,-3.08688,11.3025,20.1578,
872,,,,,,-3.4771099999999997,12.7039,-6.40939,
873,,,,,,-7.46495,27.1047,3.41552,
874,,,,,,-3.54494,12.8604,15.014000000000001,
875,,,,,,-4.94918,17.6323,-2.18352,
876,,,,,,-4.56264,16.0418,9.37348,
877,,,,,,-3.4700599999999997,12.1341,-12.0021,
878,,,,,,-3.2940699999999996,11.4963,-11.3915,
879,,,,,,-4.15763,14.5037,-14.3736,
880,,,,,,-4.36177,15.1377,-2.9222599999999996,
881,,,,,,-1.53235,5.30612,13.8707,
882,,,,,,-5.98925,20.3157,11.012,
883,,,,,,-8.39214,27.9421,12.9707,
884,,,,,,-7.567489999999999,25.0825,1.57828,
885,,,,,,-4.66538,15.4082,-6.32782,
886,,,,,,-1.9900400000000003,6.52537,16.2301,
887,,,,,,-5.65056,18.4618,11.0728,
888,,,,,,-8.20578,26.7751,-4.92214,
889,,,,,,-6.779710000000001,21.6374,10.9266,
890,,,,,,-1.4814100000000001,4.696269999999999,3.92116,
891,,,,,,-7.25835,22.7344,-6.14215,
892,,,,,,-3.1263,9.71852,-24.1948,
893,,,,,,-5.52356,17.1197,-21.0058,
894,,,,,,-7.48897,23.0213,-11.2333,
895,,,,,,-5.09451,15.6353,21.2561,
896,,,,,,-4.57015,13.9493,-15.6092,
897,,,,,,-2.74127,8.29877,-17.4112,
898,,,,,,-7.078710000000001,21.1913,10.4238,
899,,,,,,-3.72614,10.8468,12.4027,
900,,,,,,-3.5013099999999997,10.1212,5.490469999999999,
901,,,,,,-7.4963,21.4184,14.7885,
902,,,,,,-3.3031,9.3937,-10.6704,
903,,,,,,-3.3432199999999996,9.50889,-10.8005,
904,,,,,,-9.90904,27.9462,8.805760000000001,
905,,,,,,-6.96403,19.6414,6.1893,
906,,,,,,-3.7507800000000002,10.5719,9.1732,
907,,,,,,-5.5418,15.3255,10.5146,
908,,,,,,-5.88839,16.1513,6.93951,
909,,,,,,-5.7278,15.7115,6.75131,
910,,,,,,-6.6602,18.2104,-25.0983,
911,,,,,,-3.29639,8.92179,23.147,
912,,,,,,-4.04366,10.6383,11.8213,
913,,,,,,-10.4217,27.3319,-10.6602,
914,,,,,,-8.35047,21.815,5.37761,
915,,,,,,-10.7829,28.1659,5.701969999999999,
916,,,,,,-1.8326099999999999,4.742030000000001,-29.3875,
917,,,,,,-8.38009,21.6694,-7.50068,
918,,,,,,-8.79927,22.2123,-6.747310000000001,
919,,,,,,-10.4807,26.3242,11.1814,
920,,,,,,-9.1515,22.9499,-16.8639,
921,,,,,,-1.40955,3.5148599999999997,0.346358,
922,,,,,,-5.26627,13.1293,-17.7222,
923,,,,,,-6.680689999999999,16.6446,7.2623,
924,,,,,,-9.99473,24.7857,9.22552,
925,,,,,,-8.07286,19.9368,18.4725,
926,,,,,,-4.6331,11.3591,-0.706952,
927,,,,,,-5.12555,12.550999999999998,-7.90532,
928,,,,,,-5.67253,13.8604,9.35597,
929,,,,,,-5.81573,14.1957,9.50601,
930,,,,,,-5.961119999999999,14.55,9.74364,
931,,,,,,-10.2717,24.9745,-3.57973,
932,,,,,,-5.00864,12.102,15.429,
933,,,,,,-6.68685,16.0034,-13.2316,
934,,,,,,-7.79672,18.5639,5.25,
935,,,,,,-3.77475,8.89755,7.08155,
936,,,,,,-3.73965,8.814110000000001,7.01255,
937,,,,,,-3.58452,8.44116,23.4262,
938,,,,,,-10.7882,25.3859,-4.3102,
939,,,,,,-6.22846,14.4954,11.9017,
940,,,,,,-8.04602,18.6412,23.9747,
941,,,,,,-9.338239999999999,21.4629,-9.59778,
942,,,,,,-11.6251,26.6372,-12.6213,
943,,,,,,-9.76173,22.3341,-2.94817,
944,,,,,,-6.97933,15.9623,-23.0923,
945,,,,,,-2.09092,4.78266,10.2185,
946,,,,,,-5.31194,12.13,8.23874,
947,,,,,,-5.38368,12.2923,8.34987,
948,,,,,,-5.3855699999999995,12.2947,8.345130000000001,
949,,,,,,-9.9288,22.6582,10.1648,
950,,,,,,-2.9780900000000003,6.73912,10.4638,
951,,,,,,-6.23163,14.0878,-20.0339,
952,,,,,,-5.76337,12.9268,-0.769192,
953,,,,,,-6.18339,13.7314,23.6839,
954,,,,,,-9.548689999999999,21.0886,18.6624,
955,,,,,,-10.8321,23.6779,17.8617,
956,,,,,,-4.12563,8.981869999999999,-3.83865,
957,,,,,,-1.4693100000000001,3.17617,0.320024,
958,,,,,,-1.4622700000000002,3.16102,0.31861,
959,,,,,,-6.12245,13.2223,0.555601,
960,,,,,,-5.993119999999999,12.8539,-0.8916620000000001,
961,,,,,,-5.990530000000001,12.839,-0.891832,
962,,,,,,-7.5638,15.9021,20.4165,
963,,,,,,-7.553389999999999,15.6682,-17.4993,
964,,,,,,-12.7424,26.3603,9.61407,
965,,,,,,-8.062489999999999,16.6488,-23.816999999999997,
966,,,,,,-8.62476,17.6426,-23.7861,
967,,,,,,-8.37738,17.1241,-23.0984,
968,,,,,,-2.62189,5.33605,0.36909899999999995,
969,,,,,,-12.2283,24.7913,1.03169,
970,,,,,,-4.05547,8.19518,4.86717,
971,,,,,,-5.5945,11.2721,-8.54323,
972,,,,,,-5.61406,11.2949,-8.48201,
973,,,,,,-6.7145399999999995,13.4258,-25.8017,
974,,,,,,-12.6422,25.0676,-6.967969999999999,
975,,,,,,-4.08778,8.06532,25.1245,
976,,,,,,-12.6836,24.9076,-6.0395199999999996,
977,,,,,,-6.30243,12.3329,5.14197,
978,,,,,,-7.216410000000001,14.0628,21.4773,
979,,,,,,-9.01645,17.3356,10.1128,
980,,,,,,-8.08307,15.3479,23.9887,
981,,,,,,-7.5073300000000005,14.1532,-3.9642199999999996,
982,,,,,,-7.58338,14.2976,-4.00401,
983,,,,,,-14.3424,26.9936,-5.9599400000000005,
984,,,,,,-6.94026,13.0169,-10.2165,
985,,,,,,-6.9718800000000005,13.0754,-10.262,
986,,,,,,-13.8319,25.7442,12.139000000000001,
987,,,,,,-11.9294,22.0741,14.842,
988,,,,,,-8.38524,15.4146,-8.29595,
989,,,,,,-9.626719999999999,17.6256,-0.495122,
990,,,,,,-9.38907,17.1315,6.81695,
991,,,,,,-1.4123700000000001,2.54047,16.9434,
992,,,,,,-3.9465800000000004,6.99108,-14.0765,
993,,,,,,-3.94832,6.98405,-14.0643,
994,,,,,,-3.94832,6.98405,-14.0643,
995,,,,,,-7.54604,13.3637,-10.333,
996,,,,,,-8.223510000000001,14.5242,-8.00638,
997,,,,,,-3.19246,5.63052,5.68706,
998,,,,,,-12.168,21.3727,-17.1854,
999,,,,,,-14.7622,25.8704,5.32164,
1000,,,,,,-11.0495,19.2224,8.44174,
1001,,,,,,-7.34704,12.6571,8.18331,
1002,,,,,,-14.5637,24.7103,-8.86335,
1003,,,,,,-3.58481,6.05435,-15.8188,
1004,,,,,,-9.71297,16.2734,25.0077,
1005,,,,,,-9.55892,15.8493,17.8498,
1006,,,,,,-15.0,24.8419,4.73541,
1007,,,,,,-12.6384,20.6844,16.3978,
1008,,,,,,-8.84418,14.3468,24.8873,
1009,,,,,,-11.4643,18.5245,-12.2767,
1010,,,,,,-9.37904,15.0762,-8.01855,
1011,,,,,,-11.4567,18.3766,8.566,
1012,,,,,,-8.23983,13.1584,5.99233,
1013,,,,,,-9.53529,15.1213,11.5295,
1014,,,,,,-7.727869999999999,12.257,9.3441,
1015,,,,,,-5.120019999999999,8.11386,-17.526,
1016,,,,,,-11.0757,17.4667,8.316230000000001,
1017,,,,,,-5.331840000000001,8.371939999999999,-13.1565,
1018,,,,,,-5.28974,8.276019999999999,26.5884,
1019,,,,,,-11.7316,18.2978,-5.338480000000001,
1020,,,,,,-11.7795,18.3893,-5.36895,
1021,,,,,,-9.988430000000001,15.4333,11.6923,
1022,,,,,,-13.036,20.033,7.603789999999999,
1023,,,,,,-8.58988,13.1969,20.087,
1024,,,,,,-10.9949,16.7474,-4.9642599999999995,
1025,,,,,,-11.5285,17.5588,-5.20432,
1026,,,,,,-12.8707,19.524,-14.4626,
1027,,,,,,-10.1688,15.2765,4.24447,
1028,,,,,,-9.136280000000001,13.6193,-21.0365,
1029,,,,,,-15.3639,22.8492,-13.4353,
1030,,,,,,-5.10425,7.5579,0.20737199999999997,
1031,,,,,,-11.0752,16.0875,11.5511,
1032,,,,,,-6.922910000000001,10.0354,-2.73234,
1033,,,,,,-2.51591,3.6427400000000003,-19.0541,
1034,,,,,,-13.0539,18.8953,-17.0929,
1035,,,,,,-15.387,22.234,-7.3475600000000005,
1036,,,,,,-13.0928,18.8175,0.5357810000000001,
1037,,,,,,-9.32358,13.3075,8.35702,
1038,,,,,,-5.14445,7.3416,30.1004,
1039,,,,,,-13.575,19.222,5.89838,
1040,,,,,,-12.4982,17.608,-17.9301,
1041,,,,,,-14.2773,19.7388,9.76808,
1042,,,,,,-15.6666,21.4482,-1.74145,
1043,,,,,,-9.3396,12.4377,15.9126,
1044,,,,,,-9.71922,12.8548,11.2911,
1045,,,,,,-9.66045,12.7766,11.2228,
1046,,,,,,-5.68906,7.41823,17.3809,
1047,,,,,,-16.0754,20.6944,-2.7698400000000003,
1048,,,,,,-14.207,18.2523,16.1753,
1049,,,,,,-6.41266,8.23548,3.67452,
1050,,,,,,-5.0833,6.5281400000000005,2.9137,
1051,,,,,,-6.43939,8.17873,-6.37915,
1052,,,,,,-18.1137,22.8207,-12.5814,
1053,,,,,,-13.1952,16.5105,-0.267849,
1054,,,,,,-13.3362,16.5477,18.9623,
1055,,,,,,-15.694,19.4065,2.8967,
1056,,,,,,-16.3904,20.2667,3.02632,
1057,,,,,,-3.35397,4.12617,12.7085,
1058,,,,,,-11.5891,14.1675,4.94877,
1059,,,,,,-13.2774,16.2025,-17.6695,
1060,,,,,,-15.1296,18.3801,-2.8416099999999997,
1061,,,,,,-15.7623,18.9514,3.00715,
1062,,,,,,-11.4547,13.7567,-7.474289999999999,
1063,,,,,,-11.7631,14.1261,-7.67457,
1064,,,,,,-3.8802800000000004,4.6574599999999995,13.0125,
1065,,,,,,-17.9153,21.399,2.82033,
1066,,,,,,-11.4153,13.6227,3.6233199999999997,
1067,,,,,,-19.3428,23.051,-3.4156400000000002,
1068,,,,,,-7.05443,8.39232,9.62663,
1069,,,,,,-14.9154,17.6796,21.6559,
1070,,,,,,-12.174000000000001,14.3852,-19.6803,
1071,,,,,,-7.34362,8.63301,-28.6669,
1072,,,,,,-10.8811,12.725999999999999,-15.5752,
1073,,,,,,-10.6355,12.4395,-15.23,
1074,,,,,,-9.9208,11.5399,2.56212,
1075,,,,,,-9.60701,11.1622,2.47852,
1076,,,,,,-8.58348,9.97317,2.21462,
1077,,,,,,-5.66967,6.56256,-6.9934199999999995,
1078,,,,,,-8.704,9.97889,-12.9999,
1079,,,,,,-9.39403,10.7398,-20.1588,
1080,,,,,,-9.299719999999999,10.6326,-19.9565,
1081,,,,,,-9.30745,10.6304,-19.954,
1082,,,,,,-12.2434,13.9917,-17.1171,
1083,,,,,,-13.1133,14.93,17.6871,
1084,,,,,,-14.53,16.1835,-19.4029,
1085,,,,,,-16.8464,18.6384,2.84841,
1086,,,,,,-20.8244,22.884,1.8841599999999998,
1087,,,,,,-16.0534,17.437,15.5601,
1088,,,,,,-15.5075,16.8194,3.16007,
1089,,,,,,-11.8712,12.7604,5.704940000000001,
