id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
118505,,,,Gl 291B,,,7.862748,-13.896051,16.6722,-66.78,-343.57,0,6.17,5.06,G4 V,0.65,-7.583378,14.29764,-4.004015,0.00000789,-0.00000336,-0.00002696,2.058462664,-0.24253185,-3.24E-07,-1.67E-06,,,Pup,2,38273,Gl 291,0.824138115,,,
119188,,,,GJ 1222,,,17.905014,7.377505,16.7224,-581.12,-312.9,-20,13.11,11.994,m,1.55,-0.412349,-16.577825,2.147129,-0.00004667,0.00001819,-0.00002778,4.687521747,0.128761744,-2.82E-06,-1.52E-06,,,,1,119188,,0.001388034,,,
119612,,,,NN 4385,,,23.996567,47.762093,16.7224,864.68,-210.78,0,16.1,14.984,m,1.87,11.240971,-0.008954,12.380596,0.00001273,0.00007008,-0.00001149,6.282286595,0.833605784,4.19E-06,-1.02E-06,,,,1,119612,,8.84E-05,,,
119114,,,,Gl 645,,,16.945937,-37.064171,16.7785,-142.15,-437.49,0,11.44,10.316,M1,1.51,-3.648022,-12.882012,-10.112555,-0.00000528,0.00002378,-0.0000284,4.436435865,-0.646891813,-6.89E-07,-2.12E-06,,,Sco,1,119114,,0.006510285,,,
118213,,,,GJ 1058,,,3.367837,2.942638,16.835,326.66,-730.27,0,14.78,13.649,m,1.76,10.690281,12.976448,0.864244,-0.00001862,0.00001932,-0.00005952,0.881697653,0.051358721,1.58E-06,-3.54E-06,,,,1,118213,,0.000302273,,,
118366,,,,Gl 200B,,,5.320128,-3.072585,16.8663,718.91,126.76,0,11.7,10.565,M2,,2.981911,16.575976,-0.904051,-0.00005775,0.00001096,0.00001035,1.392806331,-0.053626719,3.49E-06,6.15E-07,,,Ori,2,24759,Gl 200,0.005176068,,,
118119,,,,GJ 1042,,,2.188751,39.922403,16.8919,1027.23,-494.37,29,14.52,13.382,DZ7,0.33,10.885831,7.025016,10.841322,-0.00000464,0.0000971,-0.00001201,0.573013734,0.696777374,4.98E-06,-2.40E-06,,,,1,118119,,0.000386545,,,
118291,,,,Gl 168.2,,,4.37039,19.486785,16.9205,148.38,-237.45,0,15.77,14.628,m,1,6.6007,14.521491,5.6445,-0.00000839,0.00001095,-0.00001836,1.144165401,0.34010856,7.19E-07,-1.15E-06,,,,1,118291,,0.000122687,,,
118732,,,,Gl 414.1B,,,11.189091,43.417837,16.9463,-636.67,-415.04,-19,11.82,10.675,M3,1.54,-12.031945,2.594136,11.646756,0.0000019,0.00005309,-0.00003812,2.929297264,0.757784205,-3.09E-06,-2.01E-06,,,UMa,2,54498,Gl 414.1,0.004677351,,,
119341,,,,GJ 1251,,,20.467117,-76.688139,16.9492,651.43,-1273,122,13.82,12.674,M4.5,1.74,2.351507,-3.116366,-16.499867,-0.00000119,0.00009052,-0.00014553,5.358278743,-1.338460528,3.16E-06,-6.17E-06,,,,1,119341,,0.000741993,,,
119332,,,,Gl 781.3,,,20.171633,-21.780479,16.9492,116.13,-287.43,35,14.44,13.294,DA6,0.19,8.474862,-13.264712,-6.289689,0.00002122,-0.00001549,-0.00003521,5.280921295,-0.380141074,5.63E-07,-1.39E-06,,,,1,119332,,0.000419179,,,
118162,,,,NN 3173,,,2.641322,6.624401,16.9492,-484.54,-386.81,0,15.09,13.944,DA8,0.44,12.968689,10.736175,1.955264,0.00002822,-0.00002832,-0.00003157,0.691496353,0.115617607,-2.35E-06,-1.88E-06,,,,1,118162,,0.000230356,,,
118241,,,,NN 3241,,,3.65806,24.969313,16.9492,104.42,204.93,0,12.79,11.644,dM3.1,,8.841322,12.566426,7.154813,-0.00001111,-0.00000088,0.00001526,0.957677882,0.435796716,5.06E-07,9.94E-07,,,,1,118241,,0.00191602,,,
118349,,,,NN 3328,,,5.101023,4.339295,16.9492,359.01,89.51,0,11.54,10.394,g,1.51,3.940965,16.434707,1.28242,-0.00002881,0.00000634,0.00000733,1.335444756,0.075734986,1.74E-06,4.34E-07,,,Ori,1,118349,,0.006058987,,,
118525,,,,NN 3482B,,,8.136854,21.104079,16.9492,-352.19,-326.13,0,11,9.854,m,,-8.391559,13.401983,6.102784,0.0000194,0.00002354,-0.000025,2.130223338,0.368335661,-1.71E-06,-1.58E-06,,,Cnc,2,118525,NN 3482,0.009963226,,,
118612,,,,NN 3545,,,9.275335,-62.072313,16.9492,-657.31,643.69,0,12.7,11.554,m,,-6.001956,5.195452,-14.975287,-0.00000001,0.00007142,0.00002476,2.428277131,-1.08336624,-3.19E-06,3.12E-06,,,,1,118612,,0.002081613,,,
118681,,,,NN 3599,,,10.425142,26.390106,16.9492,-283.99,-447.49,0,13.19,12.044,k-m,1.57,-13.910566,6.084125,7.533589,-0.00000563,0.00002793,-0.00003293,2.729295692,0.460594244,-1.38E-06,-2.17E-06,,,,1,118681,,0.001325562,,,
118762,,,,NN 3673,,,11.592459,38.925611,16.9492,-666.86,-212.82,0,13.11,11.964,m,,-13.110795,1.404786,10.649367,-0.0000051,0.00005565,-0.0000136,3.034898668,0.679380067,-3.23E-06,-1.03E-06,,,,1,118762,,0.001426921,,,
118772,,,,NN 3684,,,11.785603,70.033328,16.9492,-357.32,-43.87,0,13.6,12.454,m,,-5.778534,0.325652,15.930408,-0.00000174,0.0000295,-0.00000123,3.085463719,1.222312164,-1.73E-06,-2.13E-07,,,,1,118772,,0.000908657,,,
118962,,,,NN 3843,,,14.354117,-1.122217,16.9492,175.05,-594.77,0,13.15,12.004,M3,1.66,-13.828217,-9.795183,-0.331952,0.00000909,-0.00001119,-0.00004886,3.757898989,-0.019586385,8.49E-07,-2.88E-06,,,,1,118962,,0.001375308,,,
119384,,,,NN 4176A,,,21.021357,33.240934,16.9492,322.18,-136.75,0,12.29,11.144,m,,10.079882,-9.967484,9.290889,0.00002299,0.00001449,-0.0000094,5.503378382,0.580163747,1.56E-06,-6.63E-07,,,,1,119384,NN 4176,0.003036687,,,
119385,,,,NN 4177B,,,21.022471,33.239325,16.9492,322.18,-136.75,0,13.12,11.974,m,,10.082975,-9.964728,9.29049,0.00002299,0.0000145,-0.0000094,5.50367006,0.580135661,1.56E-06,-6.63E-07,,,,2,119385,NN 4177,0.001413839,,,
119400,,,,NN 4184,,,21.253585,25.794073,16.9492,168.84,-259.99,0,12.13,10.984,m,,11.482895,-10.051086,7.37524,0.00001613,0.00000431,-0.00001923,5.564175641,0.450191496,8.19E-07,-1.26E-06,,,,1,119400,,0.003518844,,,
119439,,,,NN 4219,,,21.782121,46.634857,16.9492,289.96,4.55,0,13.36,12.214,M3.5,,9.730952,-6.383863,12.321942,0.00001284,0.00002007,0.00000026,5.702545864,0.813931798,1.41E-06,2.21E-08,,,,1,119439,,0.001133444,,,
119508,,,,NN 4282,,,22.556431,-9.6159,16.9492,326.31,-126.57,0,12.41,11.264,M3,1.57,15.531802,-6.166248,-2.831234,0.00000828,0.00002556,-0.00001025,5.905259881,-0.167829115,1.58E-06,-6.14E-07,,,,1,119508,,0.002718942,,,
119611,,,,NN 4381,,,23.963895,38.629391,16.9492,-162.63,-162.63,0,12.64,11.494,m,,13.240128,-0.125297,10.581054,0.00000822,-0.00001344,-0.00001044,6.273733165,0.674210059,-7.88E-07,-7.88E-07,,,,1,119611,,0.002199885,,,
119148,,,,GJ 1216,,,17.345815,49.254553,17.0358,539.1,-1182.95,0,14.48,13.323,m,1.66,-1.894286,-10.956715,12.90661,0.00003124,-0.00008054,-0.00006374,4.541123655,0.859654122,2.61E-06,-5.74E-06,,,,1,119148,,0.000408131,,,
118306,,,,NN 3289,,,4.438892,3.61099,17.0358,-114.81,-1023.58,0,18.32,17.163,m,,6.756827,15.601685,1.072948,0.00001082,0.00000114,-0.00008436,1.162099168,0.063023662,-5.57E-07,-4.96E-06,,,,1,118306,,1.19E-05,,,
118500,,,,GJ 1102A,,,7.837508,7.194697,17.0648,209.57,-1757.55,0,16.69,15.529,DC9,1.1,-7.834021,15.008926,2.137221,-0.00002382,0.00000818,-0.00014424,2.051854843,0.125571155,1.02E-06,-8.52E-06,,,,1,118500,GJ 1102,5.35E-05,,,
118501,,,,GJ 1102B,,,7.837231,7.198049,17.0648,209.57,-1757.55,0,16.98,15.819,DC9,1.3,-7.832876,15.009382,2.138211,-0.00002383,0.00000819,-0.00014424,2.051782397,0.125629648,1.02E-06,-8.52E-06,,,,2,118500,GJ 1102,4.10E-05,,,
118449,,,,NN 3414,,,6.939997,54.976176,17.0648,-230.21,-661.06,0,11.8,10.639,k-m,,-2.385511,9.498812,13.974595,0.00000756,0.00004808,-0.00003138,1.816887066,0.959515283,-1.12E-06,-3.20E-06,,,Lyn,1,118449,,0.004835039,,,
118039,,,,GJ 1026B,,,1.053908,20.09931,17.094,638.59,42.41,0,12.4,11.236,M3.5,,15.445735,4.373378,5.874326,-0.00001557,0.00005059,0.0000033,0.275912437,0.350799141,3.10E-06,2.06E-07,,,,2,4918,GJ 1026,0.002789973,,,
119305,,,,NN 4124,,,19.83398,32.583227,17.094,457.85,246.53,0,12.41,11.246,M3,1.62,6.653259,-12.774865,9.205531,0.00002857,0.00002728,0.00001721,5.192523791,0.568684592,2.22E-06,1.20E-06,,,,1,119305,,0.002764394,,,
118628,,,,Gl 348B,,,9.485909,-2.750431,17.0999,136.36,-31.73,11.5,7.18,6.015,K0,0.87,-13.51265,10.448045,-0.820578,-0.00001611,-0.00000183,-0.00000319,2.483405127,-0.048004084,6.61E-07,-1.54E-07,,,Hya,2,46376,Gl 348,0.341979443,,,
118627,,,,Gl 347B,,,9.482195,-7.369184,17.191,-164.59,-670.08,0,15,13.823,m,1.87,-13.477359,10.441717,-2.204956,0.00001406,0.00000646,-0.00005538,2.482432963,-0.128616528,-7.98E-07,-3.25E-06,,,,2,46356,Gl 347,0.000257513,,,
118254,,,,NN 3248,,,3.808922,73.545964,17.2117,412.07,-300.49,0,11.31,10.131,m,1.54,2.644602,4.095501,16.506834,-0.00001583,0.00003886,-0.0000071,0.997173377,1.28361923,2.00E-06,-1.46E-06,,,Cam,1,118254,,0.007719692,,,
118526,,,,GJ 1108B,,,8.148735,32.816982,17.2414,-51.87,-203.49,0,12.12,10.937,dM3  e,1.53,-7.727866,12.256985,9.344104,-0.00000125,0.00001011,-0.00001429,2.133333812,0.572764388,-2.51E-07,-9.87E-07,,,,2,39783,GJ 1108,0.003674515,,,
118673,,,,GJ 1132,,,10.247774,-47.154265,17.2414,-1046.23,426.96,-1,13.5,12.317,k,1.72,-10.511813,5.19303,-12.641139,0.00001586,0.00008969,0.00002501,2.682860998,-0.822997179,-5.07E-06,2.07E-06,,,,1,118673,,0.001030861,,,
119262,,,,GJ 1231,,,19.137786,26.582558,17.2414,-203.68,-489.3,0,15.16,13.977,m,1.91,4.525125,-14.739853,7.7153,-0.0000109,-0.0000225,-0.00003657,5.010260603,0.46395316,-9.87E-07,-2.37E-06,,,,1,119262,,0.00022346,,,
118642,,,,GJ 2074,,,9.699848,6.955237,17.2414,-14.33,-37.34,0,14.9,13.717,DA7,0.3,-14.104139,9.694335,2.087828,0.00000037,0.0000012,-0.0000031,2.539414167,0.121391785,-6.95E-08,-1.81E-07,,,,1,118642,,0.000283923,,,
118000,,,,NN 3042,,,0.602386,45.515194,17.2414,-256.05,-136.15,0,11.71,10.527,M2,1.54,11.931521,1.897085,12.300641,0.00001138,-0.00001986,-0.00000797,0.157704351,0.794389992,-1.24E-06,-6.60E-07,,,And,1,118000,,0.005360435,,,
118105,,,,NN 3129,,,2.045583,13.577935,17.2414,457.95,-105.73,0,14.27,13.087,dM5  :,,14.413119,8.552415,4.047726,-0.00001774,0.00003398,-0.00000859,0.535532294,0.236979664,2.22E-06,-5.13E-07,,,,1,118105,,0.000507224,,,
118123,,,,NN 3143,,,2.259334,33.962729,17.2414,167.47,-385.17,0,13.58,12.397,m,,11.870531,7.973806,9.631968,0.00000713,0.00002165,-0.0000267,0.59149229,0.592761438,8.12E-07,-1.87E-06,,,,1,118123,,0.000957635,,,
118521,,,,NN 3478,,,8.099905,26.281182,17.2414,141.84,-110.82,0,10.21,9.027,M0,1.46,-8.077131,13.181293,7.634091,-0.00001225,-0.0000027,-0.0000083,2.120550293,0.458693154,6.88E-07,-5.37E-07,,,Cnc,1,118521,,0.021340274,,,
118623,,,,NN 3554,,,9.363911,43.508091,17.2414,-281.91,-102.61,0,14.02,12.837,m,,-9.643058,7.961236,11.869963,0.00001045,0.00002193,-0.00000622,2.451466076,0.759359438,-1.37E-06,-4.97E-07,,,,1,118623,,0.000638557,,,
118790,,,,NN 3698A,,,12.011367,-13.820172,17.2414,-479.89,-10.05,0,12.74,11.557,M3,1.55,-16.742192,-0.049764,-4.118546,0.00000008,0.00004011,-0.00000082,3.144568469,-0.241207508,-2.33E-06,-4.87E-08,,,,1,118790,NN 3698,0.002075869,,,
118791,,,,NN 3699B,,,12.011089,-13.820172,17.2414,-479.89,-10.05,0,15,13.817,m,,-16.742195,-0.048544,-4.118546,0.00000008,0.00004011,-0.00000082,3.144495661,-0.241207505,-2.33E-06,-4.87E-08,,,,2,118791,NN 3699,0.000258941,,,
118956,,,,NN 3840,,,14.299702,-0.5265,17.2414,-273.35,-263.97,0,12.76,11.577,k-m,1.59,-14.20925,-9.764117,-0.158432,-0.00001277,0.00001894,-0.00002206,3.743653305,-0.009189165,-1.33E-06,-1.28E-06,,,,1,118956,,0.00203798,,,
118967,,,,NN 3848,,,14.449744,23.797525,17.2414,-297.43,39.16,0,15.41,14.227,DC8,,-12.640864,-9.437931,6.957004,-0.00001382,0.00002071,0.00000299,3.782934221,0.415345166,-1.44E-06,1.90E-07,,,,1,118967,,0.000177501,,,
119044,,,,NN 3923,,,15.856073,29.516877,17.2414,-222.32,-447.86,0,13.01,11.827,M7,1.58,-7.986084,-12.701653,8.494491,-0.00002555,-0.00000573,-0.00003257,4.151110146,0.515166689,-1.08E-06,-2.17E-06,,,,1,119044,,0.001618825,,,
119243,,,,NN 4083,,,18.845889,47.971268,17.2414,244.7,-114.11,0,12.53,11.347,m,,2.53576,-11.261205,12.80707,0.00002151,-0.00000242,-0.00000639,4.933842286,0.837256579,1.19E-06,-5.53E-07,,,,1,119243,,0.002518837,,,
119270,,,,NN 4105,,,19.208046,35.562539,17.2414,207.26,-139.8,0,12.01,10.827,m,1.56,4.362378,-13.329886,10.027446,0.00001858,-0.00000107,-0.00000951,5.028654761,0.620683399,1.00E-06,-6.78E-07,,,,1,119270,,0.004066305,,,
119339,,,,NN 4143,,,20.313543,15.838643,17.2414,190.21,-61.8,0,11.79,10.607,m,,9.443308,-13.636215,4.705681,0.00001387,0.00000789,-0.00000497,5.318073161,0.276436476,9.22E-07,-3.00E-07,,,Del,1,119339,,0.004979664,,,
119125,,,,GJ 1209,,,17.072837,16.929835,17.2712,108.31,-1124.8,75,12.28,11.093,m,1.55,-3.972163,-16.041911,5.030498,-0.00001543,-0.00010005,-0.00006773,4.469658346,0.295481364,5.25E-07,-5.45E-06,,,,1,119125,,0.003182731,,,
119393,,,,Gl 820.1,,,21.220848,-81.820418,17.2712,83.23,-360.52,-57,13.56,12.373,DA6,0.25,1.834951,-1.633752,-17.092615,-0.00002387,0.00003059,0.0000534,5.555604968,-1.428035685,4.04E-07,-1.75E-06,,,,1,119393,,0.000979039,,,
119014,,,,Gl 580B,,,15.230663,-1.352022,17.301,-1279.01,-490.96,0,7.35,6.16,,,-11.469851,-12.946061,-0.408219,-0.00007967,0.00007183,-0.00004117,3.987378321,-0.023597243,-6.20E-06,-2.38E-06,,,Ser,2,74309,Gl 580,0.299226464,,,
118748,,,,NN 3657,,,11.385818,25.894566,17.331,-998.61,-324.47,0,15.14,13.946,m,1.84,-15.389775,2.496534,7.568733,0.00000166,0.00008472,-0.00002452,2.980800235,0.45194543,-4.84E-06,-1.57E-06,,,,1,118748,,0.000229932,,,
118226,,,,GJ 1060A,,,3.481626,-27.310647,17.3611,744.08,367.75,0,14,12.802,DA5,,9.449172,12.193084,-7.965528,-0.00004079,0.00004959,0.0000275,0.911487635,-0.476660711,3.61E-06,1.78E-06,,,,1,118226,GJ 1060,0.000659478,,,
118227,,,,GJ 1060B,,,3.481626,-27.312314,17.3611,744.08,367.75,0,13.8,12.602,sdM3,,9.449032,12.1929,-7.965976,-0.00004079,0.0000496,0.0000275,0.911487494,-0.4766898,3.61E-06,1.78E-06,,,,2,118226,GJ 1060,0.000792866,,,
118255,,,,Gl 153B,,,3.799828,68.680477,17.3822,107.51,280.07,3.1,11.3,10.099,M2.5 J,1.54,3.441942,5.300133,16.192839,-0.00001894,-0.00001254,0.00001154,0.994792743,1.198700455,5.21E-07,1.36E-06,,,Cam,2,17707,Gl 153,0.007950602,,,
118256,,,,Gl 153C,,,3.799828,68.680477,17.3822,107.51,280.07,0,11.6,10.399,,,3.441911,5.300085,16.192691,-0.00001957,-0.0000135,0.00000858,0.994792743,1.198700455,5.21E-07,1.36E-06,,,Cam,3,17707,Gl 153,0.006031148,,,
119147,,,,Gl 670B,,,17.349921,-21.115277,17.3974,230.37,-207.43,0,8.9,7.698,K3,,-2.74869,-15.994834,-6.267336,0.00002022,0.00000292,-0.00001632,4.542198688,-0.368531113,1.12E-06,-1.01E-06,,,Oph,2,84636,Gl 670,0.072577165,,,
118031,,,,GJ 1024,,,0.944074,17.459975,17.4216,658.26,-291.7,0,13.71,12.505,m,1.64,16.113878,4.065934,5.227168,-0.00000642,0.00005571,-0.0000235,0.247158052,0.304734048,3.19E-06,-1.41E-06,,,,1,118031,,0.000866962,,,
119130,,,,GJ 1211,,,17.135359,2.958323,17.452,23.02,-329.2,0,15.19,13.981,DZ7,0.46,-3.911609,-16.984121,0.90069,0.00000157,-0.00000184,-0.00002781,4.486026409,0.051632479,1.12E-07,-1.60E-06,,,,1,119130,,0.000222638,,,
118511,,65277,,Gl 293.1A,,,7.965933,-0.812672,17.4642,-180,0,-4,8.06,6.849,K5 V,1.04,-8.595897,15.200011,-0.247697,0.00001528,0.00000394,0.00000006,2.085476263,-0.014183803,-8.73E-07,0,,,Mon,1,118511,Gl 293.1,0.158635361,,,
119326,,,,NN 4133,,,20.092916,-10.949194,17.4825,1076.05,-92.25,0,16.87,15.657,DC9,1.04,8.941209,-14.651493,-3.3206,0.00007708,0.00004875,-0.00000768,5.26031313,-0.191099479,5.22E-06,-4.47E-07,,,,1,119326,,4.76E-05,,,
118094,,,,Gl 81B,,,1.932307,-51.607872,17.4856,676.55,299.8,0,10.7,9.487,,,9.498609,5.263072,-13.704842,-0.00001036,0.00005982,0.00001578,0.505876861,-0.900727278,3.28E-06,1.45E-06,,,Eri,2,8989,Gl  81,0.013970116,,,
118690,,,,Gl 397.1B,,,10.525217,57.088131,17.4886,-143.39,204.79,0,16.2,14.986,m,,-8.802786,3.578632,14.681807,0.00001808,0.00000577,0.00000943,2.755495334,0.99637585,-6.95E-07,9.93E-07,,,,2,51399,Gl 397.1,8.82E-05,,,
118611,,,,Gl 340B,,,9.298342,28.562049,17.5285,53.31,-507.21,0,8.1,6.881,K3 V,,-11.702339,10.003493,8.380554,-0.00001861,0.00000995,-0.00003785,2.434300239,0.498501792,2.58E-07,-2.46E-06,,,Cnc,2,45486,Gl 340,0.154028115,,,
118088,,,,NN 3113,,,1.776769,-8.648957,17.5439,392.52,-175.58,0,12.99,11.769,M3,1.58,15.501564,7.780076,-2.638254,-0.00001698,0.00002883,-0.00001476,0.465157133,-0.150952772,1.90E-06,-8.51E-07,,,,1,118088,,0.001707654,,,
118196,,,,NN 3207,,,3.192949,-38.787613,17.5439,827.88,-192.65,0,11.51,10.289,M3.5,1.51,9.16853,10.146121,-10.990118,-0.00005911,0.00003961,-0.00001277,0.835912213,-0.676971563,4.01E-06,-9.34E-07,,,For,1,118196,,0.006674212,,,
118654,,,,NN 3572,,,9.928814,35.361964,17.5439,-39.94,-226.5,0,12.73,11.509,M4,,-12.254977,7.383316,10.153355,-0.0000078,0.00000866,-0.00001571,2.599357555,0.617182699,-1.94E-07,-1.10E-06,,,,1,118654,,0.002169702,,,
118737,,,,NN 3652,,,11.253346,19.454674,17.5439,140.55,-448.49,0,12.89,11.669,m,1.58,-16.227209,3.212984,5.84319,-0.00001479,-0.00000926,-0.00003596,2.946119036,0.339548121,6.81E-07,-2.17E-06,,,,1,118737,,0.001872406,,,
118839,,,,NN 3740,,,12.705574,-71.631105,17.5439,-699.93,-9.77,0,13.5,12.279,k-m,,-5.434998,-1.013449,-16.64999,-0.00001017,0.00005866,-0.00000026,3.326311418,-1.250198627,-3.39E-06,-4.74E-08,,,,1,118839,,0.001067579,,,
118881,,,,NN 3777,,,13.334273,-35.402311,17.5439,-846.84,-452.17,0,12.8,11.579,M3.5,,-13.436734,-4.893605,-10.163428,-0.00000374,0.0000753,-0.00003135,3.490904428,-0.617886881,-4.11E-06,-2.19E-06,,,,1,118881,,0.00203423,,,
118929,,,,NN 3812,,,13.847843,36.737029,17.5439,-429.4,95.98,0,13.65,12.429,M3.5,,-12.446341,-6.538957,10.493764,-0.00001267,0.0000346,0.00000654,3.625356923,0.64118211,-2.08E-06,4.65E-07,,,,1,118929,,0.000929822,,,
119093,,,,NN 3963,,,16.59014,-27.305035,17.5439,4.82,-919.99,0,14.2,12.979,m,,-5.624184,-14.539214,-8.047871,0.00001333,0.00003331,-0.00006953,4.343288441,-0.476562767,2.34E-08,-4.46E-06,,,,1,119093,,0.000560273,,,
119186,,,,NN 4032,,,17.883455,16.915921,17.5439,-267.92,-209.32,0,12.69,11.469,m,,-0.512099,-16.77701,5.104715,-0.00002293,-0.00000448,-0.00001703,4.681877466,0.295238517,-1.30E-06,-1.01E-06,,,,1,119186,,0.002251127,,,
119284,,,,NN 4110,,,19.447572,16.714318,17.5439,61.4,-200.82,0,13.09,11.869,m,,6.216448,-15.610442,5.045623,0.00000667,-0.00000263,-0.00001636,5.091362469,0.291719883,2.98E-07,-9.74E-07,,,,1,119284,,0.001557399,,,
119292,,,,NN 4117,,,19.581613,53.255906,17.5439,276.34,498.53,0,12.2,10.979,M3,1.64,4.223132,-9.608363,14.058198,0.00000785,0.00004056,0.00002537,5.126454225,0.92949091,1.34E-06,2.42E-06,,,,1,119292,,0.003535086,,,
119386,,,,NN 4178,,,21.054226,-50.382178,17.5439,310.57,-391.85,0,13.1,11.879,m,,8.022312,-7.797042,-13.514328,0.00000001,0.00003683,-0.00002125,5.511983555,-0.879334894,1.51E-06,-1.90E-06,,,,1,119386,,0.001543121,,,
119424,,,,NN 4207,,,21.644896,-33.662427,17.5439,1064.97,-530.98,0,12.57,11.349,M2,1.62,11.91385,-8.442839,-9.724562,0.00003198,0.00008836,-0.00003759,5.666620566,-0.587520178,5.16E-06,-2.57E-06,,,,1,119424,,0.002514201,,,
119431,,,,NN 4214A,,,21.735839,17.057589,17.5439,250,0,0,13.65,12.429,m,,13.910919,-9.369706,5.1462,0.00001188,0.00001763,0,5.690429374,0.297711086,1.21E-06,0,,,,1,119431,NN 4214,0.000929822,,,
119432,,,,NN 4215B,,,21.735557,17.075911,17.5439,250,0,0,14.81,13.589,m,,13.908862,-9.369811,5.151564,0.00001188,0.00001763,0,5.6903556,0.298030863,1.21E-06,0,,,,2,119432,NN 4215,0.000319448,,,
118270,,,,NN 3259,,,4.007416,8.236274,17.6367,-341.92,-378.41,0,15.87,14.638,DC9,0.69,8.698043,15.133201,2.526555,0.00002766,-0.00001054,-0.00003202,1.04913909,0.143750107,-1.66E-06,-1.83E-06,,,,1,118270,,0.000121563,,,
119392,,,,Gl 819B,,,21.119612,-13.923118,17.646,389.1,-26.52,0,10.2,8.967,M0,,12.484289,-11.725849,-4.245975,0.00002239,0.00002463,-0.0000022,5.529101499,-0.243004256,1.89E-06,-1.29E-07,,,Aqr,2,103904,Gl 819,0.022552776,,,
117976,,,,GJ 1007,,,0.282173,5.124112,17.6678,-54.91,-627.6,0,13.79,12.554,m,1.62,17.549198,1.298769,1.577972,0.00000514,-0.00000434,-0.00005354,0.073872692,0.089432617,-2.66E-07,-3.04E-06,,,,1,117976,,0.000828705,,,
119043,,,,NN 3919,,,15.827335,34.81599,17.6678,-629.49,684.57,0,13.16,11.924,m,1.64,-7.813186,-12.220952,10.087301,-0.00002741,0.00005723,0.00004814,4.143586504,0.607653652,-3.05E-06,3.32E-06,,,,1,119043,,0.001480471,,,
119380,,,,Gl 812B,,,20.946253,-4.844744,17.6803,778.23,-224.62,0,16.6,15.363,DC9+,1.16,12.28069,-12.631232,-1.493207,0.0000467,0.00004765,-0.00001918,5.483716192,-0.084556739,3.77E-06,-1.09E-06,,,,2,103061,Gl 812,6.23E-05,,,
119074,,,,GJ 1200,,,16.242558,19.10067,17.6991,-1999.16,352.5,-82,12.92,11.68,m,1.54,-7.42501,-14.981709,5.790286,-0.00011418,0.00015598,0.00000114,4.252291842,0.333369584,-9.69E-06,1.71E-06,,,,1,119074,,0.001853532,,,
118635,,,,Gl 354.1B,,,9.546703,26.995977,17.7462,-135,-233.83,0,16.5,15.254,m,,-12.661655,9.472017,8.055496,-0.00000036,0.00001477,-0.00001792,2.49932109,0.471168676,-6.54E-07,-1.13E-06,,,,2,46710,Gl 354.1,6.89E-05,,,
118665,,,,GJ 1131,,,10.135065,69.246355,17.762,-869.98,-6.07,0,14.34,13.093,m,1.75,-5.557454,2.954458,16.609471,0.00003469,0.00006639,-0.00000019,2.65335374,1.20857689,-4.22E-06,-2.94E-08,,,,1,118665,,0.000504429,,,
118253,,,,Gl 151,,,3.742846,18.437389,17.762,422.21,-1123.27,0,15.19,13.943,DQ8,0.31,9.387658,13.992984,5.617556,-0.00001313,0.00004568,-0.00009175,0.979874676,0.321793146,2.05E-06,-5.45E-06,,,,1,118253,,0.000230569,,,
118957,,,,Gl 542.1B,,,14.316763,-25.815916,17.7841,-364.48,342.27,0,13.3,12.05,,,-13.153776,-9.1254,-7.744641,-0.00002847,0.00001849,0.00002656,3.748119732,-0.450572738,-1.77E-06,1.66E-06,,,,2,69742,Gl 542.1,0.001318257,,,
118318,,,,Gl 171.2B,,,4.612552,27.16566,17.8508,238.4,-126.76,0,15.8,14.542,DC8,0.65,5.642626,14.845489,8.150046,-0.0000175,0.00001201,-0.00000976,1.207563281,0.474130204,1.16E-06,-6.15E-07,,,,2,21429,Gl 171.2,0.000132801,,,
118700,,,,GJ 1136B,,,10.697567,-36.630584,17.8571,-148.45,59.68,0,11.67,10.411,,1.52,-13.50525,4.792276,-10.654499,0.00000139,0.00001314,0.00000415,2.800616608,-0.639324306,-7.20E-07,2.89E-07,,,Ant,2,52190,GJ 1136,0.005964856,,,
118874,,,,GJ 1168,,,13.218087,20.190128,17.8571,-592.14,146.54,0,13.02,11.761,dM,1.58,-15.914889,-5.254338,6.163138,-0.00001192,0.00005005,0.00001191,3.460487036,0.352384216,-2.87E-06,7.10E-07,,,,1,118874,,0.001720283,,,
119187,,,,GJ 2133,,,17.90186,-34.664358,17.8571,-327.66,-229.43,0,13.52,12.261,k,1.64,-0.377575,-14.682575,-10.156547,-0.00002807,0.00001202,-0.00001634,4.686695969,-0.605007182,-1.59E-06,-1.11E-06,,,,1,119187,,0.001085425,,,
117969,,,,NN 3017,,,0.260486,-29.768356,17.8571,91.92,-91.92,0,14.31,13.051,dM3.4,1.57,15.464641,1.056302,-8.865954,-0.00000448,0.00000767,-0.00000691,0.068195016,-0.51955583,4.46E-07,-4.46E-07,,,,1,117969,,0.000524324,,,
118093,,,,NN 3120,,,1.856514,21.39435,17.8571,0,-360,0,13.9,12.641,M4,,14.701111,7.766667,6.514002,0.00001005,0.00000531,-0.00002902,0.486034112,0.373401856,0,-1.75E-06,,,,1,118093,,0.000764892,,,
