uniqueID,starID,connectingPointID,connectingStarID,distanceToConnectingPoint,cartesianX,cartesianY,cartesianZ,starSystemID,distanceToPrimary,arc
0889100001,0889100000,0888100001,0888100000,2.6867985550278988,-8.223510000000001,14.5242,-8.00638,0889000000,3.8464,146.0
0889100002,0889100000,0903100001,0903100000,1.280664550067658,-8.223510000000001,14.5242,-8.00638,0889000000,2.7646,346.0
0889100003,0889100000,0880100002,0880100000,2.967037961823206,-8.223510000000001,14.5242,-8.00638,0889000000,4.0868,298.0
0889100004,0889100000,0880200002,0880200000,2.958618035722084,-8.223510000000001,14.5242,-8.00638,0889000000,2.6444,294.0
0889100005,0889100000,0883100001,0883100000,0.9501681629059134,-8.223510000000001,14.5242,-8.00638,0889000000,5.5292,230.0
0890100001,0890100000,3098100005,3098100000,2.675370515274472,-3.19246,5.63052,5.68706,0890000000,5.5292,84.0
0890100002,0890100000,3018100003,3018100000,2.329448261391524,-3.19246,5.63052,5.68706,0890000000,2.6444,145.0
0890100003,0890100000,0868100004,0868100000,2.827452349342072,-3.19246,5.63052,5.68706,0890000000,1.202,14.0
0890100004,0890100000,0797100001,0797100000,2.6303836174596285,-3.19246,5.63052,5.68706,0890000000,1.202,121.0
0891100001,0891100000,0924100002,0924100000,2.632657558437861,-12.168,21.3727,-17.1854,0891000000,0.1202,351.0
0892100001,0892100000,0899100001,0899100000,1.207487765114,-14.7622,25.8704,5.32164,0892000000,2.6444,265.0
0893100001,0893100000,3053100003,3053100000,2.2831303949621438,-11.0495,19.2224,8.44174,0893000000,1.9232,86.0
0893100002,0893100000,3034100002,3034100000,2.731955987804343,-11.0495,19.2224,8.44174,0893000000,0.8414,11.0
0893100003,0893100000,0904100002,0904100000,0.9469055008816883,-11.0495,19.2224,8.44174,0893000000,1.9232,148.0
0893100004,0893100000,0908100002,0908100000,1.7603754400979363,-11.0495,19.2224,8.44174,0893000000,4.0868,163.0
0893100005,0893100000,0913100002,0913100000,2.3033486085479984,-11.0495,19.2224,8.44174,0893000000,4.0868,215.0
0893100006,0893100000,3046100002,3046100000,2.894543597892421,-11.0495,19.2224,8.44174,0893000000,3.7262,111.0
0894100001,0894100000,0832100003,0832100000,2.3721395628630284,-7.34704,12.6571,8.18331,0894000000,4.207,119.0
0894100002,0894100000,0833100003,0833100000,2.5419944071732337,-7.34704,12.6571,8.18331,0894000000,4.5676,219.0
0894100003,0894100000,0833200002,0833200000,2.817529833968046,-7.34704,12.6571,8.18331,0894000000,4.9282,115.0
0894100004,0894100000,3056100001,3056100000,1.053308908392976,-7.34704,12.6571,8.18331,0894000000,3.8464,270.0
0894100005,0894100000,0848100002,0848100000,2.102983334432301,-7.34704,12.6571,8.18331,0894000000,0.2404,150.0
0894100006,0894100000,0848200003,0848200000,2.0038971438674187,-7.34704,12.6571,8.18331,0894000000,4.808,62.0
0894100007,0894100000,0848300003,0848300000,2.0012206358370386,-7.34704,12.6571,8.18331,0894000000,0.4808,94.0
0894100008,0894100000,0905100002,0905100000,2.4184228403031605,-7.34704,12.6571,8.18331,0894000000,1.5626,314.0
0894100009,0894100000,0906200004,0906200000,1.2855134861214004,-7.34704,12.6571,8.18331,0894000000,1.5626,338.0
0895100001,0895100000,0871100001,0871100000,2.72255227395178,-14.5637,24.7103,-8.86335,0895000000,5.1686,358.0
0896100001,0896100000,0887100002,0887100000,2.0109574624541406,-3.58481,6.05435,-15.8188,0896000000,2.2838,187.0
0896100002,0896100000,0804100003,0804100000,2.878318715500422,-3.58481,6.05435,-15.8188,0896000000,1.9232,27.0
0896100003,0896100000,0887200002,0887200000,2.0186014614331382,-3.58481,6.05435,-15.8188,0896000000,0.4808,108.0
0896100004,0896100000,0776100002,0776100000,2.778393839757063,-3.58481,6.05435,-15.8188,0896000000,6.6110000000000015,266.0
0896100005,0896100000,3116100003,3116100000,2.7003361980501603,-3.58481,6.05435,-15.8188,0896000000,4.4474,261.0
0897100001,0897100000,0901100001,0901100000,2.1168561085014717,-9.71297,16.2734,25.0077,0897000000,2.6444,338.0
0897100002,0897100000,0877100001,0877100000,2.1334210226769588,-9.71297,16.2734,25.0077,0897000000,0.1202,109.0
0899100001,0899100000,0892100001,0892100000,1.207487765114,-15.0,24.8419,4.73541,0899000000,4.5676,5.0
0900100001,0900100000,0937100001,0937100000,2.902606177213849,-12.6384,20.6844,16.3978,0900000000,0.9616,356.0
0900100002,0900100000,0882100001,0882100000,2.203284078370287,-12.6384,20.6844,16.3978,0900000000,6.3706000000000005,135.0
0901100001,0901100000,0897100001,0897100000,2.1168561085014717,-8.84418,14.3468,24.8873,0901000000,3.1252,354.0
0901100002,0901100000,0877100002,0877100000,1.5456298399358095,-8.84418,14.3468,24.8873,0901000000,4.5676,55.0
0901100003,0901100000,0853100001,0853100000,2.984408173172697,-8.84418,14.3468,24.8873,0901000000,6.7312,54.0
0902100001,0902100000,0916100002,0916100000,2.7848016123235784,-11.4643,18.5245,-12.2767,0902000000,1.202,79.0
0903100001,0903100000,0889100002,0889100000,1.280664550067658,-9.37904,15.0762,-8.01855,0903000000,1.202,53.0
0903100002,0903100000,0949100002,0949100000,2.5190600693909637,-9.37904,15.0762,-8.01855,0903000000,4.207,117.0
0903100003,0903100000,0949200002,0949200000,2.5893540379793567,-9.37904,15.0762,-8.01855,0903000000,2.0434,96.0
0903100004,0903100000,0883100002,0883100000,1.0858654428611312,-9.37904,15.0762,-8.01855,0903000000,3.8464,32.0
0904100001,0904100000,3067100001,3067100000,2.2045213000558643,-11.4567,18.3766,8.566,0904000000,1.3222,281.0
0904100002,0904100000,0893100003,0893100000,0.9469055008816883,-11.4567,18.3766,8.566,0904000000,3.4858,258.0
0904100003,0904100000,3053100005,3053100000,2.647252156028965,-11.4567,18.3766,8.566,0904000000,3.1252,340.0
0904100004,0904100000,0913100005,0913100000,2.4826795069239216,-11.4567,18.3766,8.566,0904000000,0.9616,114.0
0904100005,0904100000,0908100004,0908100000,1.0175775463816017,-11.4567,18.3766,8.566,0904000000,2.0434,187.0
0904100006,0904100000,3046100003,3046100000,2.6675988948303297,-11.4567,18.3766,8.566,0904000000,4.5676,276.0
0905100001,0905100000,3079100007,3079100000,2.5287207353126213,-8.23983,13.1584,5.99233,0905000000,3.4858,79.0
0905100002,0905100000,0894100008,0894100000,2.4184228403031605,-8.23983,13.1584,5.99233,0905000000,5.1686,327.0
0905100003,0905100000,3056100004,3056100000,1.6499610897230268,-8.23983,13.1584,5.99233,0905000000,2.2838,83.0
0905100004,0905100000,0927100005,0927100000,2.605475708695056,-8.23983,13.1584,5.99233,0905000000,5.5292,278.0
0905100005,0905100000,3058200004,3058200000,0.30750960212650363,-8.23983,13.1584,5.99233,0905000000,0.4808,25.0
0905100006,0905100000,0874100001,0874100000,2.2711409334517305,-8.23983,13.1584,5.99233,0905000000,1.5626,71.0
0906100001,0906100000,0921100003,0921100000,1.8180571520444568,-9.53529,15.1213,11.5295,0906000000,4.4474,18.0
0906100002,0906100000,0876100002,0876100000,2.679432463339951,-9.53529,15.1213,11.5295,0906000000,4.0868,101.0
0906100003,0906100000,0934100004,0934100000,2.2864135791452957,-9.53529,15.1213,11.5295,0906000000,0.1202,166.0
0906100004,0906100000,0934200005,0934200000,2.3679839538307683,-9.53529,15.1213,11.5295,0906000000,0.1202,208.0
0906100005,0906100000,3070100004,3070100000,1.8823653141991323,-9.53529,15.1213,11.5295,0906000000,0.1202,112.0
0906100006,0906100000,0912100003,0912100000,0.5737453264297674,-9.53529,15.1213,11.5295,0906000000,4.4474,287.0
0906100007,0906100000,3046100005,3046100000,2.9384403271123283,-9.53529,15.1213,11.5295,0906000000,6.6110000000000015,2.0
0906200001,0906200000,0832100008,0832100000,2.6068093471713643,-7.7278699999999985,12.257,9.3441,0906000000,4.0868,248.0
0906200002,0906200000,0833100009,0833100000,2.7278291584518257,-7.7278699999999985,12.257,9.3441,0906000000,5.1686,313.0
0906200003,0906200000,0833200008,0833200000,2.9221373640025905,-7.7278699999999985,12.257,9.3441,0906000000,4.4474,83.0
0906200004,0906200000,0894100009,0894100000,1.2855134861214004,-7.7278699999999985,12.257,9.3441,0906000000,1.9232,151.0
0906200005,0906200000,3056100005,3056100000,1.9749549963733355,-7.7278699999999985,12.257,9.3441,0906000000,3.7262,167.0
0906200006,0906200000,0927100006,0927100000,2.1503877744490647,-7.7278699999999985,12.257,9.3441,0906000000,1.5626,71.0
0906200007,0906200000,3057100006,3057100000,1.7782661166428388,-7.7278699999999985,12.257,9.3441,0906000000,2.6444,359.0
0906200008,0906200000,0848100006,0848100000,2.659824711235684,-7.7278699999999985,12.257,9.3441,0906000000,5.8898,216.0
0906200009,0906200000,0848200007,0848200000,2.5465596672766164,-7.7278699999999985,12.257,9.3441,0906000000,2.6444,300.0
0906200010,0906200000,0934200006,0934200000,2.744879470286448,-7.7278699999999985,12.257,9.3441,0906000000,4.0868,35.0
0907100001,0907100000,0804100004,0804100000,2.388686314818251,-5.1200199999999985,8.11386,-17.526,0907000000,2.2838,155.0
0908100001,0908100000,3052100004,3052100000,2.9782567611440096,-11.0757,17.4667,8.316230000000001,0908000000,5.5292,270.0
0908100002,0908100000,0893100004,0893100000,1.7603754400979363,-11.0757,17.4667,8.316230000000001,0908000000,4.808,219.0
0908100003,0908100000,3053100007,3053100000,2.928616801648862,-11.0757,17.4667,8.316230000000001,0908000000,7.3322,231.0
0908100004,0908100000,0904100005,0904100000,1.0175775463816017,-11.0757,17.4667,8.316230000000001,0908000000,5.6494,50.0
0908100005,0908100000,0885100005,0885100000,2.281429445610799,-11.0757,17.4667,8.316230000000001,0908000000,6.01,172.0
0908100006,0908100000,3067100002,3067100000,1.8320225032733628,-11.0757,17.4667,8.316230000000001,0908000000,2.7646,67.0
0908100007,0908100000,3046100006,3046100000,2.2010911648998084,-11.0757,17.4667,8.316230000000001,0908000000,0.2404,257.0
0908100008,0908100000,3073100005,3073100000,2.8597936606685463,-11.0757,17.4667,8.316230000000001,0908000000,0.2404,217.0
0909100001,0909100000,0887200005,0887200000,2.159737734656688,-5.3318400000000015,8.371939999999999,-13.1565,0909000000,0.9616,48.0
0909100002,0909100000,0887100005,0887100000,2.1615086414816846,-5.3318400000000015,8.371939999999999,-13.1565,0909000000,5.6494,250.0
0909100003,0909100000,3038100007,3038100000,1.5354416053370457,-5.3318400000000015,8.371939999999999,-13.1565,0909000000,6.9716000000000005,136.0
0910100001,0910100000,0872100003,0872100000,1.905808369590184,-5.28974,8.276019999999999,26.5884,0910000000,1.202,295.0
0911100001,0911100000,0915100002,0915100000,1.7568459404284718,-11.7316,18.2978,-5.3384800000000014,0911000000,6.7312,79.0
0911100002,0911100000,0915200003,0915200000,0.7780549566707975,-11.7316,18.2978,-5.3384800000000014,0911000000,4.5676,126.0
0911100003,0911100000,0911200002,0911200000,0.1076804573727281,-11.7316,18.2978,-5.3384800000000014,0911000000,1.9232,149.0
0911200001,0911200000,0915200002,0915200000,0.8830822650806638,-11.7795,18.3893,-5.36895,0911000000,2.2838,242.0
0911200002,0911200000,0911100003,0911100000,0.1076804573727281,-11.7795,18.3893,-5.36895,0911000000,6.2504,112.0
0912100001,0912100000,0921100004,0921100000,1.2763166193778086,-9.98843,15.4333,11.6923,0912000000,5.5292,115.0
0912100002,0912100000,0876100003,0876100000,2.656748136425432,-9.98843,15.4333,11.6923,0912000000,1.5626,235.0
0912100003,0912100000,0906100006,0906100000,0.5737453264297674,-9.98843,15.4333,11.6923,0912000000,4.808,43.0
0912100004,0912100000,3070100006,3070100000,1.5524335763246022,-9.98843,15.4333,11.6923,0912000000,1.5626,234.0
0912100005,0912100000,3046100007,3046100000,2.9284021735410604,-9.98843,15.4333,11.6923,0912000000,4.0868,287.0
0913100001,0913100000,3053100006,3053100000,2.447193214868821,-13.036,20.033,7.603789999999999,0913000000,1.202,72.0
0913100002,0913100000,0893100005,0893100000,2.3033486085479984,-13.036,20.033,7.603789999999999,0913000000,1.9232,209.0
0913100003,0913100000,0929100002,0929100000,1.9638394201410647,-13.036,20.033,7.603789999999999,0913000000,7.0918,259.0
0913100004,0913100000,0931100001,0931100000,2.512275966947103,-13.036,20.033,7.603789999999999,0913000000,2.404,191.0
0913100005,0913100000,0904100004,0904100000,2.4826795069239216,-13.036,20.033,7.603789999999999,0913000000,0.9616,269.0
0914100001,0914100000,0860100002,0860100000,2.9119611014572317,-8.58988,13.1969,20.087,0914000000,1.6828,119.0
0914100002,0914100000,0875100005,0875100000,2.137553915320032,-8.58988,13.1969,20.087,0914000000,3.4858,226.0
0915100001,0915100000,0915200001,0915200000,1.0003637956263731,-10.9949,16.7474,-4.96426,0915000000,4.9282,68.0
0915100002,0915100000,0911100001,0911100000,1.7568459404284718,-10.9949,16.7474,-4.96426,0915000000,7.0918,151.0
0915200001,0915200000,0915100001,0915100000,1.0003637956263731,-11.5285,17.5588,-5.20432,0915000000,0.9616,227.0
0915200002,0915200000,0911200001,0911200000,0.8830822650806638,-11.5285,17.5588,-5.20432,0915000000,3.1252,94.0
0915200003,0915200000,0911100002,0911100000,0.7780549566707975,-11.5285,17.5588,-5.20432,0915000000,7.4524,71.0
0916100001,0916100000,0924100001,0924100000,2.7105910831403546,-12.8707,19.524,-14.4626,0916000000,0.9616,174.0
0916100002,0916100000,0902100001,0902100000,2.7848016123235784,-12.8707,19.524,-14.4626,0916000000,4.9282,211.0
0917100001,0917100000,0945100002,0945100000,1.9347277793012647,-10.1688,15.2765,4.24447,0917000000,7.4524,138.0
0917100002,0917100000,0952100002,0952100000,2.1620925078497457,-10.1688,15.2765,4.24447,0917000000,5.2888,334.0
0917100003,0917100000,3052100001,3052100000,2.557410586765448,-10.1688,15.2765,4.24447,0917000000,3.7262,151.0
0917100004,0917100000,3052200001,3052200000,2.5577671956024446,-10.1688,15.2765,4.24447,0917000000,2.6444,17.0
0919100001,0919100000,0940100001,0940100000,2.8794717397467213,-15.3639,22.8492,-13.4353,0919000000,4.0868,205.0
0920100001,0920100000,3089100002,3089100000,1.7143600231153315,-5.10425,7.5579,0.207372,0920000000,1.9232,91.0
0920100002,0920100000,3061100002,3061100000,2.5829358041817456,-5.10425,7.5579,0.207372,0920000000,0.2404,21.0
0920100003,0920100000,0938200001,0938200000,2.8956960827552325,-5.10425,7.5579,0.207372,0920000000,5.2888,22.0
0920100004,0920100000,3045100001,3045100000,1.023127002922414,-5.10425,7.5579,0.207372,0920000000,1.5626,87.0
0921100001,0921100000,3070100001,3070100000,1.4788113740433544,-11.0752,16.0875,11.5511,0921000000,6.2504,10.0
0921100002,0921100000,0876100001,0876100000,2.804445054284358,-11.0752,16.0875,11.5511,0921000000,0.1202,199.0
0921100003,0921100000,0906100001,0906100000,1.8180571520444568,-11.0752,16.0875,11.5511,0921000000,6.9716000000000005,318.0
0921100004,0921100000,0912100001,0912100000,1.2763166193778086,-11.0752,16.0875,11.5511,0921000000,1.5626,16.0
0921100005,0921100000,3046100001,3046100000,2.9774859018473974,-11.0752,16.0875,11.5511,0921000000,5.8898,41.0
0922100001,0922100000,3080100003,3080100000,2.7128234839369845,-6.922910000000001,10.0354,-2.73234,0922000000,4.0868,119.0
0922100002,0922100000,3090100002,3090100000,2.9066173397611164,-6.922910000000001,10.0354,-2.73234,0922000000,5.1686,182.0
0922100003,0922100000,3029100002,3029100000,2.9729934020108426,-6.922910000000001,10.0354,-2.73234,0922000000,0.4808,117.0
0924100001,0924100000,0916100001,0916100000,2.7105910831403546,-13.0539,18.8953,-17.0929,0924000000,2.2838,249.0
0924100002,0924100000,0891100001,0891100000,2.632657558437861,-13.0539,18.8953,-17.0929,0924000000,6.9716000000000005,255.0
0924100003,0924100000,0946100001,0946100000,2.762895519197204,-13.0539,18.8953,-17.0929,0924000000,3.3656,233.0
0924100004,0924100000,0930100002,0930100000,1.6330485663323042,-13.0539,18.8953,-17.0929,0924000000,0.1202,162.0
0926100001,0926100000,0941100003,0941100000,2.4451085736424862,-13.0928,18.8175,0.5357810000000001,0926000000,5.8898,304.0
0926100002,0926100000,3055100002,3055100000,2.420953915513677,-13.0928,18.8175,0.5357810000000001,0926000000,6.9716000000000005,10.0
0926100003,0926100000,3055200002,3055200000,2.4220456809732136,-13.0928,18.8175,0.5357810000000001,0926000000,0.1202,326.0
0927100001,0927100000,0934100003,0934100000,2.9950448654402484,-9.32358,13.3075,8.35702,0927000000,0.2404,334.0
0927100002,0927100000,0934200003,0934200000,2.9339446510287126,-9.32358,13.3075,8.35702,0927000000,0.601,55.0
0927100003,0927100000,3056100002,3056100000,1.446441090193444,-9.32358,13.3075,8.35702,0927000000,1.6828,62.0
0927100004,0927100000,3058200003,3058200000,2.4411451222735616,-9.32358,13.3075,8.35702,0927000000,2.404,220.0
0927100005,0927100000,0905100004,0905100000,2.605475708695056,-9.32358,13.3075,8.35702,0927000000,3.4858,328.0
0927100006,0927100000,0906200006,0906200000,2.1503877744490647,-9.32358,13.3075,8.35702,0927000000,0.2404,268.0
0929100001,0929100000,3053100004,3053100000,2.467120741755457,-13.575,19.222,5.89838,0929000000,3.9666,165.0
0929100002,0929100000,0913100003,0913100000,1.9638394201410647,-13.575,19.222,5.89838,0929000000,3.606,128.0
0930100001,0930100000,0946100003,0946100000,1.6280341673318774,-12.4982,17.608,-17.9301,0930000000,2.5242,302.0
0930100002,0930100000,0924100004,0924100000,1.6330485663323042,-12.4982,17.608,-17.9301,0930000000,1.803,355.0
0930100003,0930100000,0965100004,0965100000,2.8855764294157926,-12.4982,17.608,-17.9301,0930000000,7.813,206.0
0931100001,0931100000,0913100004,0913100000,2.512275966947103,-14.2773,19.7388,9.76808,0931000000,5.6494,145.0
0932100001,0932100000,0936100002,0936100000,1.338998832000983,-15.6666,21.4482,-1.74145,0932000000,3.8464,204.0
0933100001,0933100000,3082100002,3082100000,1.5600439507911292,-9.3396,12.4377,15.9126,0933000000,3.8464,196.0
0934100001,0934100000,0998100004,0998100000,2.893965361299266,-9.71922,12.8548,11.2911,0934000000,1.6828,234.0
0934100002,0934100000,3057100004,3057100000,1.947598863241607,-9.71922,12.8548,11.2911,0934000000,2.7646,270.0
0934100003,0934100000,0927100001,0927100000,2.9950448654402484,-9.71922,12.8548,11.2911,0934000000,4.207,2.0
0934100004,0934100000,0906100003,0906100000,2.2864135791452957,-9.71922,12.8548,11.2911,0934000000,3.8464,158.0
0934100005,0934100000,0934200004,0934200000,0.11930650820470702,-9.71922,12.8548,11.2911,0934000000,4.4474,358.0
0934100006,0934100000,3095100006,3095100000,2.433094725735107,-9.71922,12.8548,11.2911,0934000000,0.4808,356.0
0934100007,0934100000,3070100003,3070100000,2.500442711681274,-9.71922,12.8548,11.2911,0934000000,3.005,210.0
0934200001,0934200000,0998100005,0998100000,2.867445836018528,-9.66045,12.7766,11.2228,0934000000,2.0434,272.0
0934200002,0934200000,3057100005,3057100000,1.875249763204892,-9.66045,12.7766,11.2228,0934000000,5.6494,62.0
0934200003,0934200000,0927100002,0927100000,2.9339446510287126,-9.66045,12.7766,11.2228,0934000000,1.3222,34.0
0934200004,0934200000,0934100005,0934100000,0.11930650820470702,-9.66045,12.7766,11.2228,0934000000,2.0434,299.0
0934200005,0934200000,0906100004,0906100000,2.3679839538307683,-9.66045,12.7766,11.2228,0934000000,2.404,121.0
0934200006,0934200000,0906200010,0906200000,2.744879470286448,-9.66045,12.7766,11.2228,0934000000,4.5676,292.0
0934200007,0934200000,3095100007,3095100000,2.4605629848674866,-9.66045,12.7766,11.2228,0934000000,0.601,208.0
0935100001,0935100000,1005100003,1005100000,2.509059741516729,-5.68906,7.41823,17.3809,0935000000,3.8464,43.0
0935100002,0935100000,3058100003,3058100000,1.4789039446833565,-5.68906,7.41823,17.3809,0935000000,2.7646,193.0
0935100003,0935100000,3033100005,3033100000,2.743653057239562,-5.68906,7.41823,17.3809,0935000000,5.6494,17.0
0935100004,0935100000,1008100003,1008100000,1.82016988407676,-5.68906,7.41823,17.3809,0935000000,7.0918,119.0
0935100005,0935100000,1005200004,1005200000,2.5376326899100268,-5.68906,7.41823,17.3809,0935000000,3.8464,225.0
0936100001,0936100000,0947100002,0947100000,2.501134355227645,-16.0754,20.6944,-2.7698400000000003,0936000000,0.601,101.0
0936100002,0936100000,0932100001,0932100000,1.338998832000983,-16.0754,20.6944,-2.7698400000000003,0936000000,0.2404,78.0
0937100001,0937100000,0900100001,0900100000,2.902606177213849,-14.207,18.2523,16.1753,0937000000,4.808,111.0
0937100002,0937100000,0968100002,0968100000,2.1100658970752546,-14.207,18.2523,16.1753,0937000000,5.1686,60.0
0938100001,0938100000,0973200003,0973200000,2.5455178892516166,-6.41266,8.23548,3.67452,0938000000,2.7646,278.0
0938100002,0938100000,0868100005,0868100000,2.642041409327265,-6.41266,8.23548,3.67452,0938000000,5.6494,145.0
0938100003,0938100000,0973100002,0973100000,2.427283167205674,-6.41266,8.23548,3.67452,0938000000,4.9282,150.0
0938100004,0938100000,0938200002,0938200000,2.2936989683914493,-6.41266,8.23548,3.67452,0938000000,6.3706000000000005,300.0
0938200001,0938200000,0920100003,0920100000,2.8956960827552325,-5.0833,6.5281400000000005,2.9137,0938000000,5.2888,120.0
0938200002,0938200000,0938100004,0938100000,2.2936989683914493,-5.0833,6.5281400000000005,2.9137,0938000000,6.7312,339.0
0938200003,0938200000,0868100006,0868100000,2.7661348324693065,-5.0833,6.5281400000000005,2.9137,0938000000,5.2888,331.0
0938200004,0938200000,3061100001,3061100000,2.550692900488023,-5.0833,6.5281400000000005,2.9137,0938000000,4.207,29.0
0939100001,0939100000,3048100002,3048100000,1.8452490978997933,-6.43939,8.17873,-6.37915,0939000000,0.9616,172.0
0939100002,0939100000,3080100006,3080100000,1.8476856282928649,-6.43939,8.17873,-6.37915,0939000000,2.2838,223.0
0939100003,0939100000,3091100004,3091100000,1.9372161193836888,-6.43939,8.17873,-6.37915,0939000000,0.4808,330.0
0939100004,0939100000,0960100006,0960100000,1.8925649210000688,-6.43939,8.17873,-6.37915,0939000000,0.1202,32.0
0939100005,0939100000,3063200002,3063200000,2.269423619732553,-6.43939,8.17873,-6.37915,0939000000,4.0868,70.0
0939100006,0939100000,3068100004,3068100000,2.8805163901460444,-6.43939,8.17873,-6.37915,0939000000,2.2838,153.0
0940100001,0940100000,0919100001,0919100000,2.8794717397467213,-18.1137,22.8207,-12.5814,0940000000,2.2838,3.0
0940100002,0940100000,0977100002,0977100000,2.7815875089595856,-18.1137,22.8207,-12.5814,0940000000,5.1686,313.0
0941100001,0941100000,3102100006,3102100000,2.6993678190126307,-13.1952,16.5105,-0.267849,0941000000,6.9716000000000005,265.0
0941100002,0941100000,0978100004,0978100000,2.416330490533321,-13.1952,16.5105,-0.267849,0941000000,3.4858,52.0
0941100003,0941100000,0926100001,0926100000,2.4451085736424862,-13.1952,16.5105,-0.267849,0941000000,6.01,293.0
0941100004,0941100000,3070200002,3070200000,2.076463719644772,-13.1952,16.5105,-0.267849,0941000000,6.7312,113.0
0941100005,0941100000,3072100004,3072100000,1.4941599368959808,-13.1952,16.5105,-0.267849,0941000000,4.9282,334.0
0942100001,0942100000,0964100002,0964100000,2.071900755345196,-13.3362,16.5477,18.9623,0942000000,7.0918,245.0
0943100001,0943100000,0943200004,0943200000,1.1143241648640652,-15.694,19.4065,2.8967,0943000000,2.0434,306.0
0943100002,0943100000,3077200006,3077200000,1.1086337126842225,-15.694,19.4065,2.8967,0943000000,6.9716000000000005,337.0
0943100003,0943100000,0948100007,0948100000,0.4732653616101662,-15.694,19.4065,2.8967,0943000000,0.4808,315.0
0943100004,0943100000,0966100008,0966100000,1.3857616296102286,-15.694,19.4065,2.8967,0943000000,3.3656,82.0
0943200001,0943200000,3077200001,3077200000,1.6739468044415282,-16.3904,20.2667,3.02632,0943000000,2.2838,196.0
0943200002,0943200000,0948100002,0948100000,1.4577006513341486,-16.3904,20.2667,3.02632,0943000000,0.4808,99.0
0943200003,0943200000,0951100001,0951100000,1.9104594159782609,-16.3904,20.2667,3.02632,0943000000,1.5626,353.0
0943200004,0943200000,0943100001,0943100000,1.1143241648640652,-16.3904,20.2667,3.02632,0943000000,2.0434,32.0
0943200005,0943200000,0966100001,0966100000,1.7002790530086518,-16.3904,20.2667,3.02632,0943000000,7.0918,52.0
0944100001,0944100000,3074100001,3074100000,0.6776537464664392,-3.35397,4.12617,12.7085,0944000000,3.1252,347.0
0944100002,0944100000,0971100001,0971100000,2.8100101359959533,-3.35397,4.12617,12.7085,0944000000,3.4858,297.0
0944100003,0944100000,3137100002,3137100000,2.7864590677237664,-3.35397,4.12617,12.7085,0944000000,3.1252,324.0
0944100004,0944100000,0950100002,0950100000,0.8072715033989488,-3.35397,4.12617,12.7085,0944000000,3.3656,200.0
0944100005,0944100000,1054100002,1054100000,2.107836463319676,-3.35397,4.12617,12.7085,0944000000,4.808,324.0
0944100006,0944100000,3172100001,3172100000,2.6597654260103467,-3.35397,4.12617,12.7085,0944000000,1.5626,151.0
0944100007,0944100000,0847100002,0847100000,2.868165689530505,-3.35397,4.12617,12.7085,0944000000,3.005,52.0
0944100008,0944100000,0788100003,0788100000,2.461968778620069,-3.35397,4.12617,12.7085,0944000000,2.2838,13.0
0944100009,0944100000,3092100002,3092100000,1.4421574362045213,-3.35397,4.12617,12.7085,0944000000,0.8414,254.0
0945100001,0945100000,0970100002,0970100000,1.6221294303784768,-11.5891,14.1675,4.94877,0945000000,5.6494,172.0
0945100002,0945100000,0917100001,0917100000,1.9347277793012647,-11.5891,14.1675,4.94877,0945000000,3.4858,65.0
0945100003,0945100000,3105100002,3105100000,2.7247491995411246,-11.5891,14.1675,4.94877,0945000000,6.6110000000000015,41.0
0945100004,0945100000,0952100003,0952100000,1.4435481226824411,-11.5891,14.1675,4.94877,0945000000,1.9232,23.0
0945100005,0945100000,0991200002,0991200000,2.0429333996976013,-11.5891,14.1675,4.94877,0945000000,6.9716000000000005,232.0
0945100006,0945100000,3073100002,3073100000,2.2342217906913358,-11.5891,14.1675,4.94877,0945000000,3.005,131.0
0946100001,0946100000,0924100003,0924100000,2.762895519197204,-13.2774,16.2025,-17.6695,0946000000,3.005,139.0
0946100002,0946100000,0956100001,0956100000,2.9263266205261504,-13.2774,16.2025,-17.6695,0946000000,6.2504,158.0
0946100003,0946100000,0930100001,0930100000,1.6280341673318774,-13.2774,16.2025,-17.6695,0946000000,4.4474,184.0
0946100004,0946100000,0963100001,0963100000,2.502386540884522,-13.2774,16.2025,-17.6695,0946000000,4.9282,236.0
0946100005,0946100000,0965100001,0965100000,2.138701316219728,-13.2774,16.2025,-17.6695,0946000000,5.6494,261.0
0947100001,0947100000,3083100001,3083100000,2.3651793696039194,-15.1296,18.3801,-2.84161,0947000000,5.1686,287.0
0947100002,0947100000,0936100001,0936100000,2.501134355227645,-15.1296,18.3801,-2.84161,0947000000,4.808,73.0
0948100001,0948100000,0969100003,0969100000,2.15261040748204,-15.7623,18.9514,3.00715,0948000000,3.3656,315.0
0948100002,0948100000,0943200002,0943200000,1.4577006513341486,-15.7623,18.9514,3.00715,0948000000,5.1686,239.0
0948100003,0948100000,0972100003,0972100000,1.6895080268823828,-15.7623,18.9514,3.00715,0948000000,1.202,283.0
0948100004,0948100000,3077200004,3077200000,0.8833395464938726,-15.7623,18.9514,3.00715,0948000000,5.1686,99.0
0948100005,0948100000,0990200003,0990200000,2.469704897776253,-15.7623,18.9514,3.00715,0948000000,3.1252,77.0
0948100006,0948100000,0966100004,0966100000,1.1394912011946376,-15.7623,18.9514,3.00715,0948000000,2.0434,204.0
0948100007,0948100000,0943100003,0943100000,0.4732653616101662,-15.7623,18.9514,3.00715,0948000000,7.0918,270.0
0949100001,0949100000,0949200001,0949200000,0.5212283553299829,-11.4547,13.7567,-7.474289999999999,0949000000,2.7646,192.0
