,Unnamed: 0,uniqueID,starID,connectingPointID,connectingStarID,distanceToConnectingPoint,cartesianX,cartesianY,cartesianZ,distanceToPrimary,arc
4282,4282,0998100006,0998100000,3082100001,3082100000,2.63422054255144,-11.6919,10.822,10.6984,13.7028,360.0
4283,4283,0998100007,0998100000,0927100000,0927100000,1.3665078704493416,-11.6919,10.822,10.6984,10.0968,296.0
4284,4284,0998100008,0998100000,3117100001,3117100000,2.4581454457578378,-11.6919,10.822,10.6984,8.6544,308.0
4285,4285,0999100001,0999100000,0916100001,0916100000,2.085283448359,-13.5849,12.5723,-12.8851,10.0968,200.0
4286,4286,1000100001,1000100000,1021100001,1021100000,2.7124601342692567,-13.1365,12.157,22.5862,17.3088,88.0
4287,4287,1000100002,1000100000,1023100002,1023100000,1.6502336258845292,-13.1365,12.157,22.5862,12.2604,84.0
4288,4288,1000100003,1000100000,1051100004,1051100000,1.0828001893239605,-13.1365,12.157,22.5862,11.539200000000001,138.0
4289,4289,1001100001,1001100000,1023100002,1023100000,1.6820694783509995,-14.6167,13.5233,24.4027,17.3088,268.0
4290,4290,1001100002,1001100000,1000100003,1000100000,2.7124601342692567,-14.6167,13.5233,24.4027,13.7028,303.0
4291,4291,1002100001,1002100000,1046100002,1046100000,0.6143476702975257,-19.9296,18.414,14.0843,15.8664,345.0
4292,4292,1003100001,1003100000,1048100003,1048100000,1.296907317428658,-12.6356,11.6281,11.0747,8.6544,179.0
4293,4293,1003100002,1003100000,0998100003,0998100000,2.344673885127737,-12.6356,11.6281,11.0747,8.6544,306.0
4294,4294,1003100003,1003100000,3108100001,3108100000,2.2943583247827712,-12.6356,11.6281,11.0747,12.2604,293.0
4295,4295,1003100004,1003100000,3168100000,3168100000,2.28853412736188,-12.6356,11.6281,11.0747,14.424,88.0
4296,4296,1003100005,1003100000,3087100003,3087100000,2.3573164743198998,-12.6356,11.6281,11.0747,12.9816,162.0
4297,4297,1003100006,1003100000,3117100002,3117100000,0.7754441501488037,-12.6356,11.6281,11.0747,6.4908,343.0
4298,4298,1004100001,1004100000,0924100006,0924100000,2.512796263129983,-16.6448,15.3044,-20.4368,11.539200000000001,70.0
4299,4299,1005100001,1005100000,3022100008,3022100000,0.08346932131028857,-5.84753,5.3398900000000005,18.7776,15.8664,73.0
4300,4300,1005100002,1005100000,0971100002,0971100000,2.1531579409787844,-5.84753,5.3398900000000005,18.7776,7.212,118.0
4301,4301,1005100003,1005100000,1022100004,1022100000,2.509059741516729,-5.84753,5.3398900000000005,18.7776,6.4908,37.0
4302,4302,1005100004,1005100000,1169100018,1169100000,2.385196357556332,-5.84753,5.3398900000000005,18.7776,15.1452,340.0
4303,4303,1005200001,1005200000,3103100004,3103100000,2.8015912936757896,-5.8712300000000015,5.3606300000000005,18.8549,12.2604,205.0
4304,4304,1005200002,1005200000,3076100004,3076100000,0.08346932131028857,-5.8712300000000015,5.3606300000000005,18.8549,4.3272,297.0
4305,4305,1005200003,1005200000,1022100006,1022100000,2.1904987397394224,-5.8712300000000015,5.3606300000000005,18.8549,15.8664,158.0
4306,4306,1005200004,1005200000,3106100010,3106100000,2.5376326899100268,-5.8712300000000015,5.3606300000000005,18.8549,15.1452,353.0
4307,4307,1005200005,1005200000,1137100019,1137100000,2.4183459110929504,-5.8712300000000015,5.3606300000000005,18.8549,10.818,65.0
4308,4308,1006100001,1006100000,1021100006,1021100000,1.4405239046957887,-12.6012,11.3947,17.9762,9.3756,349.0
4309,4309,1006100002,1006100000,1073100010,1073100000,2.9158981137892988,-12.6012,11.3947,17.9762,6.4908,355.0
4310,4310,1007100001,1007100000,0970100014,0970100000,2.8230076444104792,-14.634,13.1428,5.26896,11.539200000000001,273.0
4311,4311,1007100002,1007100000,3105100005,3105100000,0.9824280605214821,-14.634,13.1428,5.26896,10.0968,16.0
4312,4312,1007100003,1007100000,1032100006,1032100000,2.6096395558774006,-14.634,13.1428,5.26896,12.9816,113.0
4313,4313,1007100004,1007100000,0983100016,0983100000,2.375578200375648,-14.634,13.1428,5.26896,15.8664,121.0
4314,4314,1007100005,1007100000,1007200007,1007200000,0.11630505620995163,-14.634,13.1428,5.26896,15.8664,217.0
4315,4315,1007100006,1007100000,3126100005,3126100000,2.482085868397787,-14.634,13.1428,5.26896,5.7696000000000005,304.0
4316,4316,1007100007,1007100000,0991200008,0991200000,2.3586481917615445,-14.634,13.1428,5.26896,14.424,149.0
4317,4317,1007200001,1007200000,0969100007,0969100000,1.0339536258459563,-14.7181,13.2172,5.29927,12.2604,136.0
4318,4318,1007200002,1007200000,1046100004,1046100000,0.11630505620995163,-14.7181,13.2172,5.29927,18.7512,192.0
4319,4319,1007200003,1007200000,0972100017,0972100000,2.3588235212495228,-14.7181,13.2172,5.29927,8.6544,252.0
4320,4320,1007200004,1007200000,3105100007,3105100000,2.6823504903162823,-14.7181,13.2172,5.29927,15.1452,29.0
4321,4321,1007200005,1007200000,3110100008,3110100000,2.49484610146598,-14.7181,13.2172,5.29927,5.0484,152.0
4322,4322,1008100001,1008100000,0971100006,0971100000,2.1531579409787844,-7.020010000000001,6.19211,17.1854,15.8664,192.0
4323,4323,1008100002,1008100000,3106100009,3106100000,2.1904987397394224,-7.020010000000001,6.19211,17.1854,16.587600000000002,337.0
4324,4324,1008100003,1008100000,1005100009,1005100000,1.82016988407676,-7.020010000000001,6.19211,17.1854,5.0484,116.0
4325,4325,1008100004,1008100000,3085100020,3085100000,0.8590826475374747,-7.020010000000001,6.19211,17.1854,15.8664,123.0
4326,4326,1009100001,1009100000,1274100022,1274100000,2.8463439158302712,-2.64224,2.32986,4.62201,8.6544,81.0
4327,4327,1009100002,1009100000,3094200007,3094200000,0.5805039086862379,-2.64224,2.32986,4.62201,15.8664,256.0
4328,4328,1009100003,1009100000,1172100004,1172100000,2.727382133016933,-2.64224,2.32986,4.62201,4.3272,146.0
4329,4329,1009100004,1009100000,3069100006,3069100000,1.2874079002786951,-2.64224,2.32986,4.62201,10.0968,281.0
4330,4330,1009200001,1009200000,1274100005,1274100000,0.5805039086862379,-2.90654,2.5622,5.08369,6.4908,59.0
4331,4331,1009200002,1009200000,3078100004,3078100000,2.5117749715681144,-2.90654,2.5622,5.08369,5.7696000000000005,310.0
4332,4332,1009200003,1009200000,0890100008,0890100000,2.8371738154783537,-2.90654,2.5622,5.08369,15.8664,1.0
4333,4333,1009200004,1009200000,3230100005,3230100000,2.8172196014332997,-2.90654,2.5622,5.08369,4.3272,22.0
4334,4334,1009200005,1009200000,3113100005,3113100000,1.7778641360070229,-2.90654,2.5622,5.08369,14.424,86.0
4335,4335,1010100001,1010100000,3102100005,3102100000,2.8286158236140864,-13.457,11.8124,1.39128,10.0968,143.0
4336,4336,1010100002,1010100000,3104100011,3104100000,1.0874782476578548,-13.457,11.8124,1.39128,15.8664,117.0
4337,4337,1010100003,1010100000,1027100008,1027100000,2.552691737014871,-13.457,11.8124,1.39128,16.587600000000002,100.0
4338,4338,1010100004,1010100000,0981100006,0981100000,2.743773823933016,-13.457,11.8124,1.39128,7.212,4.0
4339,4339,1010100005,1010100000,1032100008,1032100000,2.510384705259335,-13.457,11.8124,1.39128,15.8664,152.0
4340,4340,1010100006,1010100000,0959100011,0959100000,1.611992050577174,-13.457,11.8124,1.39128,10.818,158.0
4341,4341,1010100007,1010100000,3122100009,3122100000,2.275322310377148,-13.457,11.8124,1.39128,10.818,117.0
4342,4342,1010100008,1010100000,0990100012,0990100000,2.321667684531961,-13.457,11.8124,1.39128,15.1452,351.0
4343,4343,1011100001,1011100000,3103100016,3103100000,2.2116367163257182,-4.30796,3.69537,25.0725,7.9332,347.0
4344,4344,1011100002,1011100000,3022100009,3022100000,1.5114253691466208,-4.30796,3.69537,25.0725,12.2604,58.0
4345,4345,1011200001,1011200000,1044100010,1044100000,1.5114253691466208,-4.56215,3.91039,26.5468,12.2604,72.0
4346,4346,1012100001,1012100000,0970100010,0970100000,2.63422054255144,-11.5262,9.85378,8.25418,15.1452,121.0
4347,4347,1012100002,1012100000,0998100018,0998100000,1.2112037016125723,-11.5262,9.85378,8.25418,7.212,253.0
4348,4348,1012100003,1012100000,3125100006,3125100000,0.26343246819631017,-11.5262,9.85378,8.25418,6.4908,168.0
4349,4349,1012100004,1012100000,3141100007,3141100000,1.2143206701691285,-11.5262,9.85378,8.25418,11.539200000000001,336.0
4350,4350,1012200001,1012200000,0970100015,0970100000,2.4581454457578378,-11.7023,10.0035,8.38055,5.0484,73.0
4351,4351,1012200002,1012200000,0998100011,0998100000,1.4622842376569598,-11.7023,10.0035,8.38055,5.0484,104.0
4352,4352,1012200003,1012200000,3141100009,3141100000,1.7485403049686907,-11.7023,10.0035,8.38055,15.8664,39.0
4353,4353,1012200004,1012200000,3112100007,3112100000,0.26343246819631017,-11.7023,10.0035,8.38055,10.0968,276.0
4354,4354,1012200005,1012200000,0927100006,0927100000,1.1439304405863149,-11.7023,10.0035,8.38055,5.0484,340.0
4355,4355,1012200006,1012200000,3117100014,3117100000,1.1520279658063877,-11.7023,10.0035,8.38055,7.212,10.0
4356,4356,1013100001,1013100000,1140100008,1140100000,1.9991901177476843,-9.40827,8.02492,-19.613,12.2604,230.0
4357,4357,1013100002,1013100000,0979100010,0979100000,2.6324456945775734,-9.40827,8.02492,-19.613,12.9816,291.0
4358,4358,1013100003,1013100000,3059100012,3059100000,2.925720737356864,-9.40827,8.02492,-19.613,6.4908,240.0
4359,4359,1014100001,1014100000,1047100014,1047100000,1.1726922097332255,-21.5164,18.1391,0.440649,18.03,81.0
4360,4360,1015100001,1015100000,1021100009,1021100000,2.9815745538221927,-13.1923,10.9983,21.4125,10.0968,154.0
4361,4361,1015100002,1015100000,1073100011,1073100000,2.6890225848995777,-13.1923,10.9983,21.4125,10.0968,182.0
4362,4362,1015100003,1015100000,1000100011,1000100000,1.6502336258845292,-13.1923,10.9983,21.4125,15.1452,169.0
4363,4363,1015100004,1015100000,1051100010,1051100000,0.8633064403790797,-13.1923,10.9983,21.4125,6.4908,20.0
4364,4364,1016100001,1016100000,3133100002,3133100000,2.3905940174149185,-17.8564,14.8855,-2.34249,4.3272,163.0
4365,4365,1016100002,1016100000,0995100003,0995100000,1.2812540618081958,-17.8564,14.8855,-2.34249,12.9816,299.0
4366,4366,1016100003,1016100000,3102100004,3102100000,2.2994907007639758,-17.8564,14.8855,-2.34249,12.9816,176.0
4367,4367,1017100001,1017100000,1021100013,1021100000,1.0828001893239605,-13.6109,11.315,22.0979,5.0484,253.0
4368,4368,1017100002,1017100000,1073100011,1073100000,0.8633064403790797,-13.6109,11.315,22.0979,10.818,167.0
4369,4369,1018100001,1018100000,0685100012,0685100000,2.6999119272672587,-3.99681,3.30567,-9.08662,6.4908,121.0
4370,4370,1018100002,1018100000,3100100014,3100100000,1.6596709461215495,-3.99681,3.30567,-9.08662,17.3088,251.0
4371,4371,1019100001,1019100000,1021100012,1021100000,2.7251637253567003,-14.7198,12.0875,16.0963,12.9816,144.0
4372,4372,1019100002,1019100000,1077100015,1077100000,2.9158981137892988,-14.7198,12.0875,16.0963,7.9332,9.0
4373,4373,1020100001,1020100000,1047100014,1047100000,1.1726922097332255,-21.103,17.1078,0.065512,10.0968,131.0
4374,4374,1021100001,1021100000,1073100000,1073100000,1.4405239046957887,-13.9108,11.1467,18.5226,17.3088,204.0
4375,4375,1021100002,1021100000,1077100000,1077100000,2.9815745538221927,-13.9108,11.1467,18.5226,11.539200000000001,279.0
4376,4376,1021100003,1021100000,1000100000,1000100000,2.7251637253567003,-13.9108,11.1467,18.5226,5.7696000000000005,54.0
4377,4377,1022100001,1022100000,3076100001,3076100000,2.8095111429036908,-3.91994,3.09341,19.9304,7.212,55.0
4378,4378,1022100002,1022100000,1025100001,1025100000,1.437146891622426,-3.91994,3.09341,19.9304,18.03,165.0
4379,4379,1022100003,1022100000,1139100001,1139100000,1.2587716423958728,-3.91994,3.09341,19.9304,18.03,40.0
4380,4380,1023100001,1023100000,1077100000,1077100000,1.6820694783509995,-15.9148,12.4889,24.6753,15.1452,95.0
4381,4381,1024100001,1024100000,0995100003,0995100000,0.8288494698073952,-23.8143,18.6427,-3.21672,6.4908,6.0
4382,4382,1024200001,1024200000,0995100002,0995100000,0.8288494698073952,-24.4631,19.1511,-3.30378,5.0484,337.0
4383,4383,1025100001,1025100000,3103100002,3103100000,2.5025821776916737,-2.97033,2.32201,22.7254,11.539200000000001,91.0
4384,4384,1025100002,1025100000,1022100003,1022100000,1.933645178464756,-2.97033,2.32201,22.7254,10.0968,276.0
4385,4385,1025100003,1025100000,3022100001,3022100000,2.9880316597793946,-2.97033,2.32201,22.7254,14.424,334.0
4386,4386,1025100004,1025100000,1166100001,1166100000,1.7147127065488257,-2.97033,2.32201,22.7254,7.212,75.0
4387,4387,1025100005,1025100000,1139100003,1139100000,2.324112524320628,-2.97033,2.32201,22.7254,9.3756,86.0
4388,4388,1025100006,1025100000,3109100004,3109100000,2.7333435724767576,-2.97033,2.32201,22.7254,13.7028,320.0
4389,4389,1026100001,1026100000,1104100001,1104100000,2.265385097637927,-12.7292,9.86586,-2.08338,9.3756,247.0
4390,4390,1026100002,1026100000,0996100002,0996100000,1.4895505116980767,-12.7292,9.86586,-2.08338,6.4908,339.0
4391,4391,1026100003,1026100000,3136100003,3136100000,0.9519331079440392,-12.7292,9.86586,-2.08338,15.1452,352.0
4392,4392,1026100004,1026100000,1026200002,1026200000,2.8238551785103985,-12.7292,9.86586,-2.08338,10.818,156.0
4393,4393,1026100005,1026100000,0976100003,0976100000,1.596017365445627,-12.7292,9.86586,-2.08338,5.7696000000000005,284.0
4394,4394,1026100006,1026100000,1053100000,1053100000,2.6623351123590733,-12.7292,9.86586,-2.08338,17.3088,266.0
4395,4395,1026100007,1026100000,1027200004,1027200000,2.002705556241357,-12.7292,9.86586,-2.08338,7.212,307.0
4396,4396,1026200001,1026200000,1104100003,1104100000,1.7178690683809408,-13.4774,10.4417,-2.20496,3.606,52.0
4397,4397,1026200002,1026200000,3124100003,3124100000,0.9519331079440392,-13.4774,10.4417,-2.20496,9.3756,91.0
4398,4398,1026200003,1026200000,3136100003,3136100000,2.6653532723449618,-13.4774,10.4417,-2.20496,11.539200000000001,322.0
4399,4399,1026200004,1026200000,1026100004,1026100000,1.3848437644456502,-13.4774,10.4417,-2.20496,15.8664,46.0
4400,4400,1026200005,1026200000,0976100004,0976100000,1.393067175402536,-13.4774,10.4417,-2.20496,3.606,191.0
4401,4401,1026200006,1026200000,1053100001,1053100000,1.8813465114380188,-13.4774,10.4417,-2.20496,9.3756,24.0
4402,4402,1027100001,1027100000,3102100007,3102100000,2.8289216632888583,-13.6967,10.591,-0.8373879999999999,10.818,37.0
4403,4403,1027100002,1027100000,3124100004,3124100000,1.637213999599319,-13.6967,10.591,-0.8373879999999999,18.03,349.0
4404,4404,1027100003,1027100000,3104100007,3104100000,1.393067175402536,-13.6967,10.591,-0.8373879999999999,16.587600000000002,6.0
4405,4405,1027100004,1027100000,3136100004,3136100000,2.7513416162127164,-13.6967,10.591,-0.8373879999999999,15.1452,158.0
4406,4406,1027100005,1027100000,1026200006,1026200000,0.23371860452261675,-13.6967,10.591,-0.8373879999999999,10.818,128.0
4407,4407,1027100006,1027100000,0976100002,0976100000,2.552691737014871,-13.6967,10.591,-0.8373879999999999,16.587600000000002,27.0
4408,4408,1027100007,1027100000,1027200007,1027200000,2.1015975990174707,-13.6967,10.591,-0.8373879999999999,10.818,308.0
4409,4409,1027100008,1027100000,0978100002,0978100000,2.94537563252024,-13.6967,10.591,-0.8373879999999999,11.539200000000001,320.0
4410,4410,1027200001,1027200000,0996100004,0996100000,2.9161611349898,-13.5126,10.448,-0.820578,7.9332,89.0
4411,4411,1027200002,1027200000,3104100006,3104100000,1.508421072918302,-13.5126,10.448,-0.820578,12.2604,207.0
4412,4412,1027200003,1027200000,3136100006,3136100000,1.596017365445627,-13.5126,10.448,-0.820578,14.424,245.0
4413,4413,1027200004,1027200000,1026100006,1026100000,1.3848437644456502,-13.5126,10.448,-0.820578,5.7696000000000005,280.0
4414,4414,1027200005,1027200000,1026200005,1026200000,2.749232733953967,-13.5126,10.448,-0.820578,16.587600000000002,284.0
4415,4415,1027200006,1027200000,0976100006,0976100000,0.23371860452261675,-13.5126,10.448,-0.820578,16.587600000000002,152.0
4416,4416,1027200007,1027200000,1027100006,1027100000,1.997295517687856,-13.5126,10.448,-0.820578,11.539200000000001,184.0
4417,4417,1027200008,1027200000,3122100007,3122100000,2.0487248092811297,-13.5126,10.448,-0.820578,10.818,61.0
4418,4418,1028100001,1028100000,0995100001,0995100000,1.9009309557161704,-19.1263,14.7313,-2.27046,5.0484,113.0
4419,4419,1028100002,1028100000,3133100007,3133100000,1.2812540618081958,-19.1263,14.7313,-2.27046,18.03,102.0
4420,4420,1028100003,1028100000,3111100003,3111100000,1.0724374516026558,-19.1263,14.7313,-2.27046,10.0968,246.0
4421,4421,1029100001,1029100000,0996100001,0996100000,2.36099536369727,-10.1869,7.822780000000002,1.27185,15.8664,168.0
4422,4422,1029100002,1029100000,3075100008,3075100000,2.8432284680271467,-10.1869,7.822780000000002,1.27185,17.3088,244.0
4423,4423,1030100001,1030100000,1104100005,1104100000,2.9134759686841427,-12.9966,9.93051,-10.2616,15.8664,248.0
4424,4424,1030100002,1030100000,0888100001,0888100000,2.8232771016143645,-12.9966,9.93051,-10.2616,15.1452,83.0
4425,4425,1030100003,1030100000,0999100002,0999100000,2.766891852313712,-12.9966,9.93051,-10.2616,5.7696000000000005,90.0
4426,4426,1030100004,1030100000,0949100002,0949100000,2.8609473866011594,-12.9966,9.93051,-10.2616,12.9816,260.0
4427,4427,1030100005,1030100000,0949200001,0949200000,1.8143654825861295,-12.9966,9.93051,-10.2616,10.818,93.0
4428,4428,1030200001,1030200000,0996200002,0996200000,2.085283448359,-14.9578,11.4295,-11.8092,3.606,345.0
4429,4429,1030200002,1030200000,0999100008,0999100000,2.9134759686841427,-14.9578,11.4295,-11.8092,3.606,125.0
4430,4430,1030200003,1030200000,3170100002,3170100000,2.7440651322444944,-14.9578,11.4295,-11.8092,9.3756,258.0
4431,4431,1030200004,1030200000,0949200002,0949200000,2.8597570285078424,-14.9578,11.4295,-11.8092,14.424,261.0
4432,4432,1032100001,1032100000,0990100008,0990100000,2.4373571019651594,-14.7456,11.2537,3.472,10.0968,14.0
4433,4433,1032100002,1032100000,3105100004,3105100000,1.5960416227655212,-14.7456,11.2537,3.472,15.1452,258.0
4434,4434,1032100003,1032100000,3138100002,3138100000,2.6096395558774006,-14.7456,11.2537,3.472,7.212,64.0
4435,4435,1032100004,1032100000,3111100010,3111100000,2.6823504903162823,-14.7456,11.2537,3.472,10.818,264.0
4436,4436,1032100005,1032100000,3144100004,3144100000,2.510384705259335,-14.7456,11.2537,3.472,17.3088,13.0
4437,4437,1032100006,1032100000,0981100009,0981100000,2.8391187703405434,-14.7456,11.2537,3.472,7.212,168.0
4438,4438,1032100007,1032100000,1007100008,1007100000,2.521883346013451,-14.7456,11.2537,3.472,10.0968,258.0
4439,4439,1032100008,1032100000,1007200010,1007200000,2.181532405397636,-14.7456,11.2537,3.472,7.212,357.0
4440,4440,1033100001,1033100000,0999100009,0999100000,2.8232771016143645,-11.3826,8.67906,-12.2109,17.3088,91.0
4441,4441,1033100002,1033100000,1030100004,1030100000,1.7722035613608271,-11.3826,8.67906,-12.2109,18.03,322.0
4442,4442,1033100003,1033100000,1061100003,1061100000,0.2584658940750221,-11.3826,8.67906,-12.2109,15.1452,313.0
4443,4443,1033200001,1033200000,1079100012,1079100000,2.8609473866011594,-11.2265,8.55984,-12.0429,16.587600000000002,142.0
4444,4444,1033200002,1033200000,1084100003,1084100000,0.2584658940750221,-11.2265,8.55984,-12.0429,15.8664,212.0
4445,4445,1033200003,1033200000,1030100007,1030100000,1.9778311101052088,-11.2265,8.55984,-12.0429,7.9332,199.0
4446,4446,1034100001,1034100000,1133100004,1133100000,2.4692177361887304,-7.68687,5.85884,0.054429999999999985,15.8664,257.0
4447,4447,1034100002,1034100000,1105100003,1105100000,2.8714789242305088,-7.68687,5.85884,0.054429999999999985,5.7696000000000005,111.0
4448,4448,1034100003,1034100000,0920100009,0920100000,1.9362254754743828,-7.68687,5.85884,0.054429999999999985,12.9816,246.0
4449,4449,1034100004,1034100000,1050100006,1050100000,2.3909549440338687,-7.68687,5.85884,0.054429999999999985,10.0968,346.0
4450,4450,1034100005,1034100000,0922100008,0922100000,2.576252728945668,-7.68687,5.85884,0.054429999999999985,14.424,337.0
4451,4451,1035100001,1035100000,1105100009,1105100000,1.0281154075783512,-7.75811,5.88212,-2.33535,15.1452,24.0
4452,4452,1035100002,1035100000,3135100011,3135100000,1.6874538969109645,-7.75811,5.88212,-2.33535,12.2604,66.0
4453,4453,1035100003,1035100000,1045100010,1045100000,2.63756085177878,-7.75811,5.88212,-2.33535,16.587600000000002,177.0
4454,4454,1035100004,1035100000,3080100008,3080100000,2.3909549440338687,-7.75811,5.88212,-2.33535,12.2604,88.0
4455,4455,1035100005,1035100000,0922100009,0922100000,0.5198331457304356,-7.75811,5.88212,-2.33535,10.818,256.0
4456,4456,1035200001,1035200000,0996100010,0996100000,1.0864539626233591,-8.16098,6.18752,-2.4564,11.539200000000001,10.0
4457,4457,1035200002,1035200000,3135100009,3135100000,2.6440237166485483,-8.16098,6.18752,-2.4564,6.4908,128.0
4458,4458,1035200003,1035200000,3107100010,3107100000,2.333664691102816,-8.16098,6.18752,-2.4564,14.424,240.0
4459,4459,1035200004,1035200000,3080100011,3080100000,2.997737113797005,-8.16098,6.18752,-2.4564,12.9816,85.0
4460,4460,1035200005,1035200000,0922100009,0922100000,2.576252728945668,-8.16098,6.18752,-2.4564,10.0968,284.0
4461,4461,1035200006,1035200000,1029100007,1029100000,0.5198331457304356,-8.16098,6.18752,-2.4564,14.424,84.0
4462,4462,1036100001,1036100000,3076100003,3076100000,2.922605636208896,-8.60303,6.51064,21.2311,17.3088,90.0
4463,4463,1036100002,1036100000,0910100008,0910100000,1.8429532770257644,-8.60303,6.51064,21.2311,16.587600000000002,47.0
4464,4464,1037100001,1037100000,1141100013,1141100000,2.545364293298701,-8.94669,6.74555,8.23678,5.7696000000000005,302.0
4465,4465,1037100002,1037100000,1157100002,1157100000,2.8677835279183825,-8.94669,6.74555,8.23678,13.7028,96.0
4466,4466,1037100003,1037100000,1157200009,1157200000,2.3627024706043707,-8.94669,6.74555,8.23678,6.4908,349.0
4467,4467,1037100004,1037100000,1040100011,1040100000,2.9835279707922964,-8.94669,6.74555,8.23678,6.4908,280.0
4468,4468,1037100005,1037100000,1040200011,1040200000,2.198181187095368,-8.94669,6.74555,8.23678,10.0968,59.0
4469,4469,1038100001,1038100000,1026100009,1026100000,2.6623351123590733,-14.6102,10.9671,-3.61215,5.0484,202.0
4470,4470,1038100002,1038100000,1026200009,1026200000,1.8813465114380188,-14.6102,10.9671,-3.61215,11.539200000000001,77.0
4471,4471,1038100003,1038100000,1027100010,1027100000,2.94537563252024,-14.6102,10.9671,-3.61215,7.212,315.0
4472,4472,1038100004,1038100000,1030100011,1030100000,1.9250321393680667,-14.6102,10.9671,-3.61215,10.0968,329.0
4473,4473,1039100001,1039100000,0970100009,0970100000,0.04777396466696025,-12.6934,9.50198,8.07499,12.9816,314.0
4474,4474,1039100002,1039100000,1039200010,1039200000,2.634486540200955,-12.6934,9.50198,8.07499,15.1452,346.0
4475,4475,1039100003,1039100000,1046100012,1046100000,1.7741088814669757,-12.6934,9.50198,8.07499,12.9816,37.0
4476,4476,1039100004,1039100000,0998100008,0998100000,2.4338588422503067,-12.6934,9.50198,8.07499,8.6544,257.0
4477,4477,1039100005,1039100000,3138100009,3138100000,1.1520279658063877,-12.6934,9.50198,8.07499,12.9816,7.0
4478,4478,1039200001,1039200000,0970100003,0970100000,2.988186237502609,-12.6617,9.47202,8.0555,14.424,191.0
4479,4479,1039200002,1039200000,3138100011,3138100000,2.600726597049372,-12.6617,9.47202,8.0555,14.424,30.0
4480,4480,1039200003,1039200000,3141100003,3141100000,2.1293328418074986,-12.6617,9.47202,8.0555,5.7696000000000005,223.0
4481,4481,1039200004,1039200000,3142100008,3142100000,1.1439304405863149,-12.6617,9.47202,8.0555,10.818,334.0
4482,4482,1039200005,1039200000,3112100011,3112100000,1.2143206701691285,-12.6617,9.47202,8.0555,7.9332,91.0
4483,4483,1039200006,1039200000,1083100001,1083100000,0.04777396466696025,-12.6617,9.47202,8.0555,14.424,63.0
4484,4484,1040100001,1040100000,3137100016,3137100000,2.2879855701468053,-6.69393,5.0051,10.5747,10.0968,141.0
4485,4485,1040100002,1040100000,0950100003,0950100000,2.1929900940040747,-6.69393,5.0051,10.5747,18.03,31.0
4486,4486,1040100003,1040100000,1043100011,1043100000,1.8958299530548617,-6.69393,5.0051,10.5747,6.4908,307.0
4487,4487,1040100004,1040100000,3113100012,3113100000,1.3446925886982493,-6.69393,5.0051,10.5747,6.4908,203.0
4488,4488,1040100005,1040100000,1086100009,1086100000,0.007153530596845713,-6.69393,5.0051,10.5747,16.587600000000002,249.0
4489,4489,1040100006,1040100000,0986100012,0986100000,1.4562291465631347,-6.69393,5.0051,10.5747,5.7696000000000005,147.0
4490,4490,1040200001,1040200000,0950100012,0950100000,2.638059569551073,-6.69734,5.00753,10.5805,12.9816,294.0
4491,4491,1040200002,1040200000,3114100006,3114100000,2.188059324287164,-6.69734,5.00753,10.5805,6.4908,248.0
4492,4492,1040200003,1040200000,1086100012,1086100000,1.8925194360164437,-6.69734,5.00753,10.5805,6.4908,36.0
4493,4493,1040200004,1040200000,0986100014,0986100000,1.969839320477688,-6.69734,5.00753,10.5805,10.0968,157.0
4494,4494,1040200005,1040200000,0986200008,0986200000,1.9693619953680432,-6.69734,5.00753,10.5805,10.818,102.0
4495,4495,1040200006,1040200000,0986300013,0986300000,1.34574505345552,-6.69734,5.00753,10.5805,10.0968,135.0
4496,4496,1040200007,1040200000,3152100009,3152100000,0.007153530596845713,-6.69734,5.00753,10.5805,7.212,147.0
4497,4497,1040200008,1040200000,1037100013,1037100000,1.451538064847076,-6.69734,5.00753,10.5805,15.8664,322.0
4498,4498,1041100001,1041100000,1044100015,1044100000,2.4894819099764516,-8.8633,6.52976,29.9703,6.4908,302.0
4499,4499,1043100001,1043100000,1194100012,1194100000,2.618875861777339,-7.45085,5.43035,6.65198,8.6544,260.0
4500,4500,1043100002,1043100000,1194200014,1194200000,2.7119268787524504,-7.45085,5.43035,6.65198,5.0484,319.0
4501,4501,1043100003,1043100000,0973100007,0973100000,2.704533346124613,-7.45085,5.43035,6.65198,8.6544,357.0
4502,4502,1043100004,1043100000,0973200005,0973200000,2.545364293298701,-7.45085,5.43035,6.65198,5.7696000000000005,145.0
4503,4503,1043100005,1043100000,1040100002,1040100000,2.592502600847297,-7.45085,5.43035,6.65198,14.424,32.0
4504,4504,1043100006,1043100000,3140100003,3140100000,2.942697665374409,-7.45085,5.43035,6.65198,8.6544,233.0
4505,4505,1043100007,1043100000,1083100012,1083100000,0.1895370240876436,-7.45085,5.43035,6.65198,12.2604,76.0
4506,4506,1043200001,1043200000,0973100013,0973100000,2.6768344747667903,-7.32672,5.33964,6.54113,13.7028,230.0
4507,4507,1043200002,1043200000,0890100008,0890100000,2.6218897963110503,-7.32672,5.33964,6.54113,9.3756,21.0
4508,4508,1043200003,1043200000,3140100003,3140100000,2.5053696964919165,-7.32672,5.33964,6.54113,15.8664,193.0
4509,4509,1043200004,1043200000,0868100004,0868100000,2.9772137744038463,-7.32672,5.33964,6.54113,15.1452,117.0
4510,4510,1043200005,1043200000,3113100017,3113100000,0.1895370240876436,-7.32672,5.33964,6.54113,14.424,276.0
