,uniqueID,starID,connectingPointID,connectingStarID,distanceToConnectingPoint,cartesianX,cartesianY,cartesianZ
3082,0709100008,0709100000,0725100003,0725100000,2.832821491603204,-1.7586400000000002,17.3289,2.72988
3083,0710100001,0710100000,0746100011,0746100000,2.4150762862089876,-2.17618,20.3582,-18.9908
3084,0710100002,0710100000,0631100007,0631100000,2.2540478534405617,-2.17618,20.3582,-18.9908
3085,0711100001,0711100000,0689100014,0689100000,2.718461507709831,-1.51213,14.1241,-28.4022
3086,0713100001,0713100000,2965100013,2965100000,2.3861160291086008,-1.58921,13.8565,4.7363599999999995
3087,0713100002,0713100000,0688100015,0688100000,1.5766847278263973,-1.58921,13.8565,4.7363599999999995
3088,0714100001,0714100000,0714200000,0714200000,1.2974815023344284,-3.18132,26.6898,-13.0264
3089,0714100002,0714100000,0631100000,0631100000,0.9952580119747845,-3.18132,26.6898,-13.0264
3090,0714200001,0714200000,0714100000,0714100000,1.2974815023344284,-3.04215,25.5308,-12.46
3091,0714200002,0714200000,0708100001,0708100000,1.109865656780136,-3.04215,25.5308,-12.46
3092,0714200003,0714200000,0724100000,0724100000,2.1032273373080743,-3.04215,25.5308,-12.46
3093,0714200004,0714200000,0623100001,0623100000,2.503730223905922,-3.04215,25.5308,-12.46
3094,0714200005,0714200000,0760100000,0760100000,1.973488852894792,-3.04215,25.5308,-12.46
3095,0715100001,0715100000,2994100004,2994100000,2.8783095837661383,-2.4738700000000002,19.6053,14.6115
3096,0715100002,0715100000,3023100006,3023100000,2.609326099225621,-2.4738700000000002,19.6053,14.6115
3097,0715100003,0715100000,3024100001,3024100000,2.2714058935064867,-2.4738700000000002,19.6053,14.6115
3098,0715100004,0715100000,0747100001,0747100000,2.310911030298657,-2.4738700000000002,19.6053,14.6115
3099,0715100005,0715100000,0752100001,0752100000,2.7941499879032983,-2.4738700000000002,19.6053,14.6115
3100,0715100006,0715100000,3002100001,3002100000,2.571394731444396,-2.4738700000000002,19.6053,14.6115
3101,0716100001,0716100000,0774100001,0774100000,2.3388367297440844,-3.35083,26.2554,13.4915
3102,0717100001,0717100000,0687100007,0687100000,2.322631291455878,-0.527146,4.0881300000000005,-0.20260699999999998
3103,0717100002,0717100000,0484100004,0484100000,2.7672267592022526,-0.527146,4.0881300000000005,-0.20260699999999998
3104,0717100003,0717100000,0717200004,0717200000,0.00985552885440501,-0.527146,4.0881300000000005,-0.20260699999999998
3105,0717100004,0717100000,0866100002,0866100000,2.5044169984992513,-0.527146,4.0881300000000005,-0.20260699999999998
3106,0717100005,0717100000,0638100006,0638100000,2.3664972575105607,-0.527146,4.0881300000000005,-0.20260699999999998
3107,0717100006,0717100000,3036100000,3036100000,2.662273319393972,-0.527146,4.0881300000000005,-0.20260699999999998
3108,0717100007,0717100000,3063100002,3063100000,1.4513691906451638,-0.527146,4.0881300000000005,-0.20260699999999998
3109,0717100008,0717100000,2983100003,2983100000,1.9560034123459495,-0.527146,4.0881300000000005,-0.20260699999999998
3110,0717200001,0717200000,0744100004,0744100000,1.695848216511136,-0.526003,4.07836,-0.201997
3111,0717200002,0717200000,0744200004,0744200000,1.695766693742096,-0.526003,4.07836,-0.201997
3112,0717200003,0717200000,0687100008,0687100000,2.3282569328544906,-0.526003,4.07836,-0.201997
3113,0717200004,0717200000,0484100005,0484100000,2.7674451796698705,-0.526003,4.07836,-0.201997
3114,0717200005,0717200000,0717100002,0717100000,0.00985552885440501,-0.526003,4.07836,-0.201997
3115,0717200006,0717200000,0638100007,0638100000,2.3722162299162375,-0.526003,4.07836,-0.201997
3116,0717200007,0717200000,3063100003,3063100000,1.4593481648369586,-0.526003,4.07836,-0.201997
3117,0717200008,0717200000,0765100004,0765100000,1.962908767853463,-0.526003,4.07836,-0.201997
3118,0718100001,0718100000,0775100004,0775100000,2.9968536118736266,-3.6339599999999996,27.4899,-5.79741
3119,0718100002,0718100000,0651100001,0651100000,2.861437719329219,-3.6339599999999996,27.4899,-5.79741
3120,0719100001,0719100000,0810100001,0810100000,2.329857375420221,-4.19449,30.6357,3.18285
3121,0720100001,0720100000,2995100004,2995100000,1.5580051670325092,-3.78398,27.4827,1.41083
3122,0721100001,0721100000,0803100003,0803100000,2.879538936225902,-2.3504099999999997,16.8028,-16.1197
3123,0721100002,0721100000,0746100002,0746100000,2.6419255458850444,-2.3504099999999997,16.8028,-16.1197
3124,0721100003,0721100000,0836100004,0836100000,2.518213401123898,-2.3504099999999997,16.8028,-16.1197
3125,0721100004,0721100000,0664100006,0664100000,2.929874367767327,-2.3504099999999997,16.8028,-16.1197
3126,0722100001,0722100000,0657100003,0657100000,2.0182197760960014,-1.40247,9.996360000000001,-25.9036
3127,0722100002,0722100000,0689100004,0689100000,2.4431091613966007,-1.40247,9.996360000000001,-25.9036
3128,0722100003,0722100000,3000100005,3000100000,2.801951338710223,-1.40247,9.996360000000001,-25.9036
3129,0724100001,0724100000,0714200002,0714200000,2.1032273373080743,-3.31483,23.476999999999997,-12.0979
3130,0724100002,0724100000,0746100002,0746100000,2.3891695253581284,-3.31483,23.476999999999997,-12.0979
3131,0724100003,0724100000,0623100003,0623100000,2.948442572087848,-3.31483,23.476999999999997,-12.0979
3132,0724100004,0724100000,0654100005,0654100000,2.7338812670999437,-3.31483,23.476999999999997,-12.0979
3133,0724100005,0724100000,0761100003,0761100000,1.4318069984812904,-3.31483,23.476999999999997,-12.0979
3134,0725100001,0725100000,0709100007,0709100000,2.84598187857899,-2.39478,16.8809,5.46744
3135,0725100002,0725100000,0745100006,0745100000,1.819394431040174,-2.39478,16.8809,5.46744
3136,0725100003,0725100000,0691100002,0691100000,2.6626421207702697,-2.39478,16.8809,5.46744
3137,0725100004,0725100000,3001100004,3001100000,1.975023696693282,-2.39478,16.8809,5.46744
3138,0725100005,0725100000,0695100008,0695100000,2.55403367074516,-2.39478,16.8809,5.46744
3139,0725100006,0725100000,2978100008,2978100000,1.8251465347198843,-2.39478,16.8809,5.46744
3140,0725100007,0725100000,0698100007,0698100000,2.9214314950037776,-2.39478,16.8809,5.46744
3141,0725100008,0725100000,3009100004,3009100000,2.062862409493179,-2.39478,16.8809,5.46744
3142,0727100001,0727100000,0685100008,0685100000,1.214606773570772,-0.328154,2.21413,-8.73663
3143,0727100002,0727100000,3049100010,3049100000,2.5109529658311005,-0.328154,2.21413,-8.73663
3144,0727100003,0727100000,2644100006,2644100000,2.9604038466189033,-0.328154,2.21413,-8.73663
3145,0727100004,0727100000,0773200007,0773200000,0.3375045961598156,-0.328154,2.21413,-8.73663
3146,0727100005,0727100000,0377200006,0377200000,1.6622025585036257,-0.328154,2.21413,-8.73663
3147,0728100001,0728100000,0773100011,0773100000,2.2190340954859162,-0.316527,2.13191,-8.4095
3148,0728100002,0728100000,3049100010,3049100000,2.981352852273276,-0.316527,2.13191,-8.4095
3149,0728100003,0728100000,2644100005,2644100000,0.3375045961598156,-0.316527,2.13191,-8.4095
3150,0728100004,0728100000,0773200007,0773200000,1.4842331610528716,-0.316527,2.13191,-8.4095
3151,0729100001,0729100000,0887100006,0887100000,2.281089781135323,-1.26363,8.497489999999999,-14.0348
3152,0729100002,0729100000,0656100005,0656100000,2.6008560674900876,-1.26363,8.497489999999999,-14.0348
3153,0730100001,0730100000,0693100008,0693100000,2.9306280947264525,-2.3622,14.7875,-12.5684
3154,0730100002,0730100000,0712100007,0712100000,2.5618076362014377,-2.3622,14.7875,-12.5684
3155,0731100001,0731100000,0655100009,0655100000,2.924481081361443,-2.97185,18.4078,-6.51368
3156,0732100001,0732100000,0656100007,0656100000,2.0611813384561777,-1.59336,9.73352,-11.7703
3157,0732100002,0732100000,0809100005,0809100000,2.013201603540987,-1.59336,9.73352,-11.7703
3158,0732100003,0732100000,0809200010,0809200000,2.4785675848158744,-1.59336,9.73352,-11.7703
3159,0732100004,0732100000,0785100009,0785100000,2.6008560674900876,-1.59336,9.73352,-11.7703
3160,0732100005,0732100000,0786100011,0786100000,2.7065724197589835,-1.59336,9.73352,-11.7703
3161,0732100006,0732100000,0729100010,0729100000,2.483684292538004,-1.59336,9.73352,-11.7703
3162,0732100007,0732100000,3038100008,3038100000,2.842061609650467,-1.59336,9.73352,-11.7703
3163,0733100001,0733100000,0688100009,0688100000,2.0895461742646404,-1.5007700000000002,9.1697,2.94122
3164,0733100002,0733100000,0807100009,0807100000,2.0093425421468085,-1.5007700000000002,9.1697,2.94122
3165,0733100003,0733100000,0688200009,0688200000,1.748901007225966,-1.5007700000000002,9.1697,2.94122
3166,0733100004,0733100000,2996100009,2996100000,2.1607820951220424,-1.5007700000000002,9.1697,2.94122
3167,0733100005,0733100000,3014100012,3014100000,2.6985666434470357,-1.5007700000000002,9.1697,2.94122
3168,0733100006,0733100000,2999100010,2999100000,1.9967736657480741,-1.5007700000000002,9.1697,2.94122
3169,0733100007,0733100000,2968100010,2968100000,2.9871208115993575,-1.5007700000000002,9.1697,2.94122
3170,0734100001,0734100000,2995100011,2995100000,2.548506866735896,-4.2935300000000005,25.9597,5.67959
3171,0734100002,0734100000,0690100007,0690100000,2.3491034962299993,-4.2935300000000005,25.9597,5.67959
3172,0734100003,0734100000,0719100009,0719100000,2.3413705792120996,-4.2935300000000005,25.9597,5.67959
3173,0734100004,0734100000,0810100010,0810100000,2.8193138270153613,-4.2935300000000005,25.9597,5.67959
3174,0735100001,0735100000,0803100009,0803100000,2.4043572310494965,-1.67553,10.0109,-18.7203
3175,0735100002,0735100000,0804100007,0804100000,0.44409757092332813,-1.67553,10.0109,-18.7203
3176,0735100003,0735100000,0776100009,0776100000,1.9770187454741033,-1.67553,10.0109,-18.7203
3177,0736100001,0736100000,0685100011,0685100000,1.7431651280475406,-1.29241,7.39997,-10.9749
3178,0736100002,0736100000,0656100010,0656100000,2.8479034111078985,-1.29241,7.39997,-10.9749
3179,0736100003,0736100000,0773200008,0773200000,2.483684292538004,-1.29241,7.39997,-10.9749
3180,0737100001,0737100000,3000100008,3000100000,0.6184035611152294,-1.8456599999999999,10.5118,-19.6387
3181,0737100002,0737100000,3002200010,3002200000,1.4979127551416345,-1.8456599999999999,10.5118,-19.6387
3182,0737100003,0737100000,0697200011,0697200000,1.7381104845204758,-1.8456599999999999,10.5118,-19.6387
3183,0738100001,0738100000,0750100011,0750100000,2.8785590931749176,-2.85479,15.6848,7.08396
3184,0738100002,0738100000,3002100010,3002100000,2.062862409493179,-2.85479,15.6848,7.08396
3185,0738100003,0738100000,0695100013,0695100000,2.438805532489216,-2.85479,15.6848,7.08396
3186,0738100004,0738100000,0784100012,0784100000,2.5564686216341475,-2.85479,15.6848,7.08396
3187,0738100005,0738100000,0725100014,0725100000,1.0765240077675924,-2.85479,15.6848,7.08396
3188,0740100001,0740100000,0778100017,0778100000,2.861437719329219,-5.29626,28.5158,-7.88837
3189,0740100002,0740100000,0718100008,0718100000,2.462820112188464,-5.29626,28.5158,-7.88837
3190,0741100001,0741100000,2994100012,2994100000,2.571394731444396,-3.7648,19.2221,16.8021
3191,0741100002,0741100000,0715100012,0715100000,1.166882793428714,-3.7648,19.2221,16.8021
3192,0741100003,0741100000,0747100012,0747100000,1.5959748680978658,-3.7648,19.2221,16.8021
3193,0742100001,0742100000,1022100011,1022100000,1.4127142688456151,-1.31903,6.66746,20.7793
3194,0742100002,0742100000,3103100016,3103100000,2.6662788906415997,-1.31903,6.66746,20.7793
3195,0742100003,0742100000,3022100010,3022100000,2.55051213246987,-1.31903,6.66746,20.7793
3196,0742100004,0742100000,0748100008,0748100000,2.5545973267816566,-1.31903,6.66746,20.7793
3197,0743100001,0743100000,0714100005,0714100000,2.503730223905922,-4.68886,23.6448,-12.4639
3198,0743100002,0743100000,0714200009,0714200000,1.4318069984812904,-4.68886,23.6448,-12.4639
3199,0743100003,0743100000,0746100011,0746100000,1.625436756690335,-4.68886,23.6448,-12.4639
3200,0744100001,0744100000,3192100001,3192100000,2.7643625637294758,-0.49432299999999996,2.47673,-0.7584850000000001
3201,0744100002,0744100000,0000100001,0000100000,2.637014640925226,-0.49432299999999996,2.47673,-0.7584850000000001
3202,0744100003,0744100000,0744200000,0744200000,9.879777325437058e-05,-0.49432299999999996,2.47673,-0.7584850000000001
3203,0744100004,0744100000,3824100000,3824100000,1.695848216511136,-0.49432299999999996,2.47673,-0.7584850000000001
3204,0744100005,0744100000,0717200001,0717200000,2.8653095414748826,-0.49432299999999996,2.47673,-0.7584850000000001
3205,0744100006,0744100000,1566100013,1566100000,2.4051860625101336,-0.49432299999999996,2.47673,-0.7584850000000001
3206,0744100007,0744100000,1177100005,1177100000,2.2898112206522616,-0.49432299999999996,2.47673,-0.7584850000000001
3207,0744100008,0744100000,0420100001,0420100000,2.8112327828826276,-0.49432299999999996,2.47673,-0.7584850000000001
3208,0744200001,0744200000,0744100002,0744100000,9.879777325437058e-05,-0.494379,2.47681,-0.75847
3209,0744200002,0744200000,3824100003,3824100000,2.7643735185509937,-0.494379,2.47681,-0.75847
3210,0744200003,0744200000,0687100001,0687100000,1.695766693742096,-0.494379,2.47681,-0.75847
3211,0744200004,0744200000,3192100004,3192100000,2.2898426560521576,-0.494379,2.47681,-0.75847
3212,0744200005,0744200000,0717200000,0717200000,1.7707994441282726,-0.494379,2.47681,-0.75847
3213,0744200006,0744200000,3063100014,3063100000,2.4052382008878044,-0.494379,2.47681,-0.75847
3214,0744200007,0744200000,3180100000,3180100000,1.6133022569862723,-0.494379,2.47681,-0.75847
3215,0744200008,0744200000,0584100001,0584100000,1.6015797321335585,-0.494379,2.47681,-0.75847
3216,0745100001,0745100000,0709100000,0709100000,2.124736596686751,-3.4445699999999997,17.2035,4.0169
3217,0745100002,0745100000,3041100001,3041100000,0.8279263277611116,-3.4445699999999997,17.2035,4.0169
3218,0745100003,0745100000,0837100001,0837100000,1.819394431040174,-3.4445699999999997,17.2035,4.0169
3219,0745100004,0745100000,3001100000,3001100000,2.015177964076623,-3.4445699999999997,17.2035,4.0169
3220,0746100001,0746100000,0836100000,0836100000,2.2208862405805494,-4.0763,20.3158,-12.8442
3221,0747100001,0747100000,0808100003,0808100000,2.8783095837661383,-4.417269999999999,21.6708,14.12
3222,0747100002,0747100000,0699100004,0699100000,2.928800952608423,-4.417269999999999,21.6708,14.12
3223,0747100003,0747100000,2989100002,2989100000,1.805654503940331,-4.417269999999999,21.6708,14.12
3224,0748100001,0748100000,1022100004,1022100000,2.8772570341212127,-0.64867,3.1716,17.5776
3225,0748100002,0748100000,0032100011,0032100000,1.1763385596417386,-0.64867,3.1716,17.5776
3226,0749100001,0749100000,3021100011,3021100000,2.2003206773786386,-2.45264,11.8593,11.5233
3227,0749100002,0749100000,2966100002,2966100000,1.8494060830439583,-2.45264,11.8593,11.5233
3228,0749100003,0749100000,0832100015,0832100000,1.973789827235919,-2.45264,11.8593,11.5233
3229,0749100004,0749100000,0806100002,0806100000,2.9775050343534275,-2.45264,11.8593,11.5233
3230,0749100005,0749100000,2992100004,2992100000,2.1929492220295477,-2.45264,11.8593,11.5233
3231,0749100006,0749100000,2998100011,2998100000,2.0275575553852967,-2.45264,11.8593,11.5233
3232,0750100001,0750100000,2966100004,2966100000,2.0631070921549384,-2.57639,12.2171,9.586160000000001
3233,0750100002,0750100000,2971100007,2971100000,2.551715160142293,-2.57639,12.2171,9.586160000000001
3234,0750100003,0750100000,0811100003,0811100000,2.636625108125917,-2.57639,12.2171,9.586160000000001
3235,0750100004,0750100000,2978100003,2978100000,2.1201594808410062,-2.57639,12.2171,9.586160000000001
3236,0750100005,0750100000,0816100006,0816100000,1.973789827235919,-2.57639,12.2171,9.586160000000001
3237,0751100001,0751100000,0681100001,0681100000,2.718461507709831,-2.90646,13.618,-26.1241
3238,0752100001,0752100000,0715100014,0715100000,1.805654503940331,-4.83451,21.9897,15.8476
3239,0752100002,0752100000,0716100012,0716100000,2.9211645801118427,-4.83451,21.9897,15.8476
3240,0752100003,0752100000,0747100005,0747100000,2.7229891337462218,-4.83451,21.9897,15.8476
3241,0753100001,0753100000,0803100004,0803100000,2.6419255458850444,-3.74871,16.9407,-18.357
3242,0753100002,0753100000,0861100005,0861100000,1.2218781230548315,-3.74871,16.9407,-18.357
3243,0753100003,0753100000,0721100011,0721100000,2.3975100206047104,-3.74871,16.9407,-18.357
3244,0754100001,0754100000,3085100004,3085100000,1.6539971211885462,-1.7793900000000002,8.03456,14.4482
3245,0754100002,0754100000,2981200005,2981200000,2.3722995153437094,-1.7793900000000002,8.03456,14.4482
3246,0754100003,0754100000,0479100004,0479100000,2.4724591774385285,-1.7793900000000002,8.03456,14.4482
3247,0754100004,0754100000,2992100014,2992100000,2.7998071085701612,-1.7793900000000002,8.03456,14.4482
3248,0754100005,0754100000,2997100003,2997100000,2.3446098798307586,-1.7793900000000002,8.03456,14.4482
3249,0755100001,0755100000,0777100008,0777100000,2.842071206187664,-6.5291,28.9539,-0.28020100000000003
3250,0755100002,0755100000,0778100007,0778100000,1.9722011580171004,-6.5291,28.9539,-0.28020100000000003
3251,0756100001,0756100000,2966100005,2966100000,2.094720122212035,-2.80262,12.2516,13.6523
3252,0756100002,0756100000,0806100014,0806100000,2.836470921832268,-2.80262,12.2516,13.6523
3253,0756100003,0756100000,0835100005,0835100000,1.5709462371768164,-2.80262,12.2516,13.6523
3254,0756100004,0756100000,2998100009,2998100000,2.1929492220295477,-2.80262,12.2516,13.6523
3255,0756100005,0756100000,0749100006,0749100000,1.6661042321535595,-2.80262,12.2516,13.6523
3256,0756100006,0756100000,0782100006,0782100000,1.4564844332844746,-2.80262,12.2516,13.6523
3257,0756100007,0756100000,0841100008,0841100000,2.802804100574993,-2.80262,12.2516,13.6523
3258,0756100008,0756100000,3005100008,3005100000,2.414461345887318,-2.80262,12.2516,13.6523
3259,0757100001,0757100000,0803100005,0803100000,2.518213401123898,-4.09547,17.842,-17.6084
3260,0757100002,0757100000,0861100003,0861100000,1.2218781230548315,-4.09547,17.842,-17.6084
3261,0758100001,0758100000,0777100005,0777100000,2.186962079232286,-6.57229,28.4452,-5.78308
3262,0758100002,0758100000,0778100006,0778100000,2.4897271484441843,-6.57229,28.4452,-5.78308
3263,0758100003,0758100000,0718100003,0718100000,2.462820112188464,-6.57229,28.4452,-5.78308
3264,0759100001,0759100000,0688200012,0688200000,2.5867505798358295,-1.9624099999999998,8.449539999999999,-0.7854220000000001
3265,0759100002,0759100000,0682100007,0682100000,2.63542091575103,-1.9624099999999998,8.449539999999999,-0.7854220000000001
3266,0759100003,0759100000,3029100007,3029100000,0.010317877155693891,-1.9624099999999998,8.449539999999999,-0.7854220000000001
3267,0759100004,0759100000,0856100013,0856100000,2.611405010350558,-1.9624099999999998,8.449539999999999,-0.7854220000000001
3268,0759100005,0759100000,0653100011,0653100000,2.611281743344444,-1.9624099999999998,8.449539999999999,-0.7854220000000001
3269,0759100006,0759100000,2977100005,2977100000,2.3997373118133156,-1.9624099999999998,8.449539999999999,-0.7854220000000001
3270,0759200001,0759200000,0687100007,0687100000,2.9132365913473275,-1.96006,8.43958,-0.7867390000000001
3271,0759200002,0759200000,0866100007,0866100000,0.010317877155693891,-1.96006,8.43958,-0.7867390000000001
3272,0759200003,0759200000,2979100008,2979100000,2.6324856831916486,-1.96006,8.43958,-0.7867390000000001
3273,0759200004,0759200000,0640100010,0640100000,2.6091609661193766,-1.96006,8.43958,-0.7867390000000001
3274,0759200005,0759200000,0640200008,0640200000,2.6090355961161205,-1.96006,8.43958,-0.7867390000000001
3275,0759200006,0759200000,3036100010,3036100000,2.399455906699683,-1.96006,8.43958,-0.7867390000000001
3276,0759200007,0759200000,3063100009,3063100000,2.5885462917301676,-1.96006,8.43958,-0.7867390000000001
3277,0760100001,0760100000,0573100005,0573100000,2.3223955437435717,-6.589189999999999,27.9866,-12.2682
3278,0760100002,0760100000,0814100005,0814100000,1.806007741650073,-6.589189999999999,27.9866,-12.2682
3279,0761100001,0761100000,0746100009,0746100000,2.2208862405805494,-5.2683599999999995,22.129,-12.3713
3280,0761100002,0761100000,0836100004,0836100000,2.3891695253581284,-5.2683599999999995,22.129,-12.3713
3281,0761100003,0761100000,0724100005,0724100000,2.649972087041673,-5.2683599999999995,22.129,-12.3713
3282,0761100004,0761100000,0843100006,0843100000,1.625436756690335,-5.2683599999999995,22.129,-12.3713
3283,0762100001,0762100000,0686100008,0686100000,2.422445267534439,-1.19228,4.95947,9.15366
3284,0762100002,0762100000,3078100012,3078100000,2.5615435923317804,-1.19228,4.95947,9.15366
3285,0762100003,0762100000,3088100008,3088100000,2.781409271304746,-1.19228,4.95947,9.15366
3286,0762100004,0762100000,3088200012,3088200000,1.4045283376635733,-1.19228,4.95947,9.15366
3287,0762100005,0762100000,2980200024,2980200000,2.841256464700081,-1.19228,4.95947,9.15366
3288,0762100006,0762100000,2982100009,2982100000,2.7375344320238244,-1.19228,4.95947,9.15366
3289,0762100007,0762100000,2984100005,2984100000,1.929668671870902,-1.19228,4.95947,9.15366
3290,0762100008,0762100000,3101100010,3101100000,2.841355458051668,-1.19228,4.95947,9.15366
3291,0763100001,0763100000,2995100010,2995100000,1.918612496206569,-5.89335,24.2473,5.84253
3292,0763100002,0763100000,0774100009,0774100000,2.3491034962299993,-5.89335,24.2473,5.84253
3293,0763100003,0763100000,0810200008,0810200000,0.014126443289095353,-5.89335,24.2473,5.84253
3294,0763200001,0763200000,0774100012,0774100000,1.9226271648450206,-5.89577,24.2606,5.84663
3295,0763200002,0763200000,0810100008,0810100000,0.014126443289095353,-5.89577,24.2606,5.84663
3296,0763200003,0763200000,0781100010,0781100000,2.3413705792120996,-5.89577,24.2606,5.84663
3297,0764100001,0764100000,0808100010,0808100000,2.514156126436859,-6.4497300000000015,26.5012,12.2838
3298,0765100001,0765100000,0717200013,0717200000,2.5819358407597974,-1.10658,4.538,3.06454
3299,0765100002,0765100000,0508200019,0508200000,2.6356274533590676,-1.10658,4.538,3.06454
3300,0765100003,0765100000,3069100011,3069100000,2.891963564479332,-1.10658,4.538,3.06454
3301,0765100004,0765100000,0638100009,0638100000,0.17503899965436234,-1.10658,4.538,3.06454
3302,0765100005,0765100000,1009100010,1009100000,0.9483378860933478,-1.10658,4.538,3.06454
3303,0765100006,0765100000,3036100005,3036100000,2.872013185659146,-1.10658,4.538,3.06454
3304,0765100007,0765100000,3010100013,3010100000,2.8721948073729267,-1.10658,4.538,3.06454
3305,0765100008,0765100000,0797100011,0797100000,2.9201232278148814,-1.10658,4.538,3.06454
3306,0766100001,0766100000,0832100006,0832100000,2.437352967011549,-3.72316,15.1263,7.3887800000000015
3307,0766100002,0766100000,0833100012,0833100000,2.1834396191559775,-3.72316,15.1263,7.3887800000000015
3308,0766100003,0766100000,0745100009,0745100000,2.9214314950037776,-3.72316,15.1263,7.3887800000000015
3309,0766100004,0766100000,3025100010,3025100000,2.3413459826347736,-3.72316,15.1263,7.3887800000000015
3310,0766100005,0766100000,0750100012,0750100000,2.770537251076045,-3.72316,15.1263,7.3887800000000015
3311,0766100006,0766100000,0813100011,0813100000,2.013127743810609,-3.72316,15.1263,7.3887800000000015
3312,0766100007,0766100000,0813200009,0813200000,1.0765240077675924,-3.72316,15.1263,7.3887800000000015
3313,0767100001,0767100000,0714200015,0714200000,2.3223955437435717,-6.6757300000000015,26.9633,-10.1852
3314,0767100002,0767100000,0778100006,0778100000,0.611576726911677,-6.6757300000000015,26.9633,-10.1852
3315,0768100001,0768100000,2994100013,2994100000,1.9519646728616782,-3.6183,14.5477,21.9255
3316,0769100001,0769100000,2994100011,2994100000,2.7941499879032983,-4.59144,18.2561,15.8374
3317,0769100002,0769100000,0715100010,0715100000,1.609110475884115,-4.59144,18.2561,15.8374
3318,0769100003,0769100000,0860100008,0860100000,1.6100812611790756,-4.59144,18.2561,15.8374
3319,0769100004,0769100000,0747100018,0747100000,2.436608690865237,-4.59144,18.2561,15.8374
3320,0769100005,0769100000,0835100011,0835100000,1.648779171508421,-4.59144,18.2561,15.8374
3321,0769100006,0769100000,3024100010,3024100000,1.5959748680978658,-4.59144,18.2561,15.8374
3322,0770100001,0770100000,0777100012,0777100000,1.9722011580171004,-7.63621,30.305999999999997,0.633971
3323,0771100001,0771100000,0714100016,0714100000,1.806007741650073,-6.8399600000000005,27.0055,-10.7728
3324,0771100002,0771100000,0714200007,0714200000,0.611576726911677,-6.8399600000000005,27.0055,-10.7728
3325,0772100001,0772100000,0832100016,0832100000,2.2860917903050173,-3.88864,15.2897,9.38843
3326,0772100002,0772100000,0833100013,0833100000,2.219084704219287,-3.88864,15.2897,9.38843
3327,0772100003,0772100000,2966100013,2966100000,1.0100266890038094,-3.88864,15.2897,9.38843
3328,0772100004,0772100000,3025100013,3025100000,2.013127743810609,-3.88864,15.2897,9.38843
3329,0772100005,0772100000,0749100008,0749100000,2.5564686216341475,-3.88864,15.2897,9.38843
3330,0772100006,0772100000,0750100015,0750100000,0.555814175152093,-3.88864,15.2897,9.38843
3331,0773100001,0773100000,3824100016,3824100000,0.014794897769163241,-1.4300899999999999,5.55205,-5.59315
3332,0773200001,0773200000,0685100003,0685100000,0.014794897769163241,-1.43264,5.56237,-5.60344
3333,0774100001,0774100000,0805100000,0805100000,1.8899121624297803,-5.71737,22.0298,9.41611
3334,0774100002,0774100000,0810200001,0810200000,1.3269919327938662,-5.71737,22.0298,9.41611
3335,0774100003,0774100000,0695100001,0695100000,2.3577367190803997,-5.71737,22.0298,9.41611
3336,0775100001,0775100000,0915100003,0915100000,2.313339353251053,-5.33326,20.4622,-4.8787199999999995
3337,0776100001,0776100000,0803100000,0803100000,1.4240089266574152,-2.27483,8.49063,-16.0795
3338,0776100002,0776100000,0804100003,0804100000,2.778393839757063,-2.27483,8.49063,-16.0795
3339,0776100003,0776100000,0887100003,0887100000,2.281089781135323,-2.27483,8.49063,-16.0795
3340,0777100001,0777100000,0834100000,0834100000,2.842071206187664,-7.4992600000000005,27.8415,-2.70893
3341,0777100002,0777100000,0775100001,0775100000,2.55630162040789,-7.4992600000000005,27.8415,-2.70893
3342,0778100001,0778100000,0777100001,0777100000,2.186962079232286,-8.08341,29.7864,-6.6200399999999995
3343,0779100001,0779100000,3022100014,3022100000,2.5749240269180778,-3.08688,11.3025,20.1578
3344,0780100001,0780100000,0809100003,0809100000,2.2312640830928103,-3.4771099999999997,12.7039,-6.40939
3345,0780100002,0780100000,0693100003,0693100000,2.954975084125076,-3.4771099999999997,12.7039,-6.40939
3346,0781100001,0781100000,0719100018,0719100000,2.7340918253050694,-7.46495,27.1047,3.41552
3347,0782100001,0782100000,2994100018,2994100000,1.6999450726420542,-3.54494,12.8604,15.014000000000001
3348,0782100002,0782100000,0835100004,0835100000,1.9949245546887233,-3.54494,12.8604,15.014000000000001
3349,0782100003,0782100000,2998100005,2998100000,1.6661042321535595,-3.54494,12.8604,15.014000000000001
3350,0782100004,0782100000,2997100003,2997100000,1.630339430916151,-3.54494,12.8604,15.014000000000001
3351,0783100001,0783100000,2993100017,2993100000,2.6671738705416264,-4.94918,17.6323,-2.18352
3352,0783100002,0783100000,0655100006,0655100000,1.6611586728846814,-4.94918,17.6323,-2.18352
3353,0784100001,0784100000,0833100004,0833100000,2.2351474132593565,-4.56264,16.0418,9.37348
3354,0784100002,0784100000,0833200006,0833200000,2.0780356050847604,-4.56264,16.0418,9.37348
3355,0784100003,0784100000,3026100004,3026100000,1.6655314016853588,-4.56264,16.0418,9.37348
3356,0784100004,0784100000,3002100003,3002100000,2.773772390337751,-4.56264,16.0418,9.37348
3357,0784100005,0784100000,0812100016,0812100000,2.8883336761011535,-4.56264,16.0418,9.37348
3358,0784100006,0784100000,0813100009,0813100000,1.0055440949058372,-4.56264,16.0418,9.37348
3359,0784100007,0784100000,0813200008,0813200000,2.3413459826347736,-4.56264,16.0418,9.37348
